player_id,team_id,player_name,team,position,assists_x,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,attacking_rank,defensive_rank,creativity_rank,attacking_score,defensive_score,creativity_score,competition_stage,goals,assists_y,total_competition_minutes_played,fdcp_top_scorer_rank
434025,285023_43818,Zaid Tahseen,Iraq,DF,0,0,2,0,1,1,1,0.21,0x,0,0,1,6,2,3,2,1,0,0,0,64,83,0,0,3,0,1,100,,,,15,0,1,14,4,11,0,2,18,134,4.12,179,49,16808.01,,,,,,,,0.0,0.0,165.0,926.0
434026,285023_43818,Zidane Iqbal,Iraq,MF,0,0,0,0,0,0,0,0.0,0x,1,0,6,59,10,1,2,0,0,0,0,128,92,1,100,2,50,5,100,,,,114,0,61,53,92,22,0,8,28,268,6.85,352,61,24227.99,,,,,,,,0.0,0.0,210.0,1002.0
434029,285023_43818,Ali Yousif,Iraq,FW,0,0,0,0,0,0,0,0.0,0x,0,0,2,17,1,1,0,0,0,0,0,4,100,0,0,0,0,0,0,,,,5,3,2,0,4,1,0,2,3,8,2.35,69,22,4539.67,,,,,,,,0.0,0.0,38.0,643.0
436537,285023_43835,Musab Aljuwayr,Saudi Arabia,MF,0,0,0,0,0,0,0,0.0,0x,7,0,5,107,8,1,1,0,0,0,2,79,81,7,43,7,43,0,0,,,,79,20,54,5,43,36,1,28,49,173,7.55,326,85,20967.44,,,,,,,,0.0,0.0,167.0,931.0
436538,285023_43835,Ziyad Aljohani,Saudi Arabia,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
436572,285023_20014,Arthur Masuaku,Congo DR,DF,1,0,0,0,0,0,0,0.0,0x,6,0,9,102,10,0,4,0,0,0,0,169,83,14,21,6,67,5,80,,,,60,6,31,23,11,49,0,12,38,363,5.79,343,114,32800.85,244.0,247.0,65.0,4.642697811126709,5.179958343505859,6.298186302185059,Round of 16,0.0,1.0,340.0,238.0
436599,285023_43921,Miles Robinson,USA,DF,0,0,1,0,1,0,1,0.06,0x,0,0,6,11,5,2,0,0,0,0,0,58,93,0,0,0,0,1,100,,,,15,0,0,15,10,5,0,1,18,129,1.36,134,43,11909.05,,,,,,,,0.0,0.0,104.0,826.0
436612,285023_43960,Denzel Dumfries,Netherlands,DF,2,2,5,0,4,1,2,0.44,0x,0,0,24,74,8,6,3,0,0,0,1,179,82,17,29,13,54,0,0,,,,82,40,29,13,18,64,13,44,56,379,6.05,470,183,43452.06,,,,,,,,0.0,2.0,432.0,183.0
436628,285023_43818,Ali Alhamadi,Iraq,FW,0,0,6,0,4,2,2,0.95,0x,0,0,13,71,11,1,5,0,0,0,0,35,74,0,0,0,0,0,0,,,,100,53,45,2,79,21,5,23,33,90,6.76,258,112,22671.28,,,,,,,,0.0,0.0,201.0,982.0
436743,285023_44037,Ermedin Demirovic,Bosnia and Herzegovina,FW,0,4,4,0,1,3,0,0.08,0x,0,0,19,131,15,11,3,1,0,0,1,39,74,0,0,5,80,0,0,,,,106,67,31,8,82,24,3,36,53,112,6.09,375,176,40423.23,,,,,,,,0.0,0.0,399.0,1202.0
436863,285023_43818,Frans Putros,Iraq,DF,0,0,0,0,0,0,0,0.0,0x,0,0,1,26,5,2,0,0,0,0,0,28,93,1,0,2,100,1,100,,,,8,5,2,1,1,7,0,6,9,55,1.95,106,32,10283.22,,,,,,,,0.0,0.0,105.0,830.0
439538,285023_43930,Joaquin Piquerez,Uruguay,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
439641,285023_43942,Reece James,England,DF,0,0,1,0,0,1,0,0.04,0x,0,0,3,26,12,1,0,0,0,0,0,118,93,7,29,6,50,2,50,,,,104,20,34,50,46,58,3,12,25,256,2.36,187,79,20103.63,,,,,,,,0.0,0.0,204.0,990.0
439691,285023_43942,Trevoh Chalobah,England,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
439956,285023_43930,Facundo Pellistri,Uruguay,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
440748,285023_43978,Francis De Vries,New Zealand,DF,0,0,0,0,0,0,0,0.0,0x,2,0,1,5,1,0,0,0,0,0,0,16,44,2,50,0,0,0,0,,,,13,4,4,5,4,9,0,3,4,33,4.92,56,24,3921.77,,,,,,,,0.0,0.0,32.0,623.0
441065,285023_43934,Patrick Pentz,Austria,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
441067,285023_43934,Stefan Posch,Austria,DF,0,0,3,0,3,0,1,0.4,0x,0,0,10,103,29,7,3,2,0,0,0,132,74,2,0,11,36,0,0,,,,96,30,47,19,13,83,4,26,88,274,6.43,479,164,39797.88,,,,,,,,0.0,0.0,370.0,1190.0
441068,285023_43934,Dejan Ljubicic,Austria,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
441088,285023_43934,Nicolas Seiwald,Austria,MF,0,0,3,0,2,1,0,0.05,0x,0,0,16,64,19,1,1,0,0,0,0,153,92,3,33,2,100,1,100,,,,138,14,45,79,96,42,1,10,57,339,6.65,491,132,39640.15,,,,,,,,0.0,0.0,361.0,1188.0
441132,285023_43970,Carl Starfelt,Sweden,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,12,92,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,27,1.66,8,3,1116.66,,,,,,,,0.0,0.0,10.0,529.0
441135,285023_43970,Jesper Karlstrom,Sweden,MF,0,0,1,0,1,0,0,0.05,0x,0,0,7,38,7,3,0,0,0,0,0,37,84,0,0,2,50,0,0,,,,63,2,22,39,41,22,0,4,20,79,3.44,199,48,16846.98,,,,,,,,0.0,0.0,147.0,896.0
441137,285023_43970,Anthony Elanga,Sweden,FW,0,3,3,67,2,1,0,0.53,3.77x,1,0,10,31,1,0,7,0,0,0,1,76,79,12,0,9,33,0,0,,,,110,47,56,7,40,70,7,39,59,192,5.94,211,118,24265.7,19.0,358.0,91.0,6.338138580322266,4.107616901397705,6.149450778961182,Round of 16,2.0,0.0,247.0,44.0
441146,285023_43963,Goncalo Inacio,Portugal,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
441148,285023_43963,Matheus Nunes,Portugal,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,,,,1,0,1,0,1,0,0,0,0,2,1.39,6,2,432.75,,,,,,,,0.0,0.0,4.0,513.0
441149,285023_43963,Vitinha,Portugal,MF,0,0,4,0,0,4,0,0.12,0x,0,0,19,124,13,4,5,0,0,0,0,403,94,0,0,7,71,11,100,,,,195,7,64,124,139,56,0,15,86,838,6.85,559,174,46256.34,,,,,,,,0.0,0.0,404.0,1217.0
441162,285023_43995,Jindrich Stanek,Czechia,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
441166,285023_43995,Jaroslav Zeleny,Czechia,DF,0,0,1,0,1,0,1,0.02,0x,0,0,6,36,3,0,2,0,0,0,0,47,74,2,50,1,0,0,0,,,,21,8,11,2,6,15,2,15,11,105,4.33,162,69,15481.55,,,,,,,,0.0,0.0,142.0,887.0
441167,285023_43995,Tomas Holes,Czechia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,8,37,7,2,2,0,0,0,0,66,83,0,0,1,0,3,100,,,,12,2,0,10,3,9,0,2,15,146,4.11,203,58,17483.14,,,,,,,,0.0,0.0,169.0,934.0
441170,285023_43995,Ladislav Krejci,Czechia,DF,0,1,5,20,5,0,5,0.54,1.85x,0,0,2,30,10,6,2,1,0,0,0,160,84,2,50,2,50,1,100,,,,44,4,3,37,18,26,1,9,43,333,6.46,373,81,32407.75,,,,,,,,1.0,0.0,301.0,139.0
441171,285023_43995,Jan Kuchta,Czechia,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
441179,285023_43972,Merih Demiral,Türkiye,DF,0,2,6,0,3,3,2,0.24,0x,0,0,3,9,3,2,1,0,0,0,3,124,96,1,0,5,40,2,100,,,,36,17,4,15,19,17,2,10,26,273,4.05,153,57,21211.19,,,,,,,,0.0,0.0,208.0,999.0
441180,285023_43972,Altay Bayindir,Türkiye,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
441181,285023_43972,Ugurcan Cakir,Türkiye,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,98,79,0,0,0,0,1,100,8.0,55.0,46.0,26,0,1,25,13,13,0,0,2,185,3.03,55,10,15872.23,,,,,,,,0.0,0.0,313.0,1167.0
441188,285023_43972,Kerem Akturkoglu,Türkiye,FW,0,1,3,0,2,1,0,0.59,0x,0,0,10,38,2,0,2,0,0,0,0,15,60,2,50,0,0,0,0,,,,71,57,12,2,66,5,2,18,20,45,4.21,147,73,15234.03,,,,,,,,0.0,0.0,143.0,891.0
441234,285023_43928,Julio Enciso,Paraguay,FW,2,1,8,13,6,2,1,0.74,1.36x,2,0,20,209,17,3,10,0,0,0,0,68,81,7,43,3,33,2,50,,,,90,38,41,11,43,47,5,50,81,201,6.43,538,237,46088.56,21.0,334.0,21.0,6.303077220916748,4.736419677734375,6.941250324249268,Round of 16,1.0,2.0,431.0,57.0
441236,285023_43927,Hernan Galindez,Ecuador,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,105,67,0,0,5,60,0,0,12.0,68.0,63.0,29,0,0,29,21,8,0,0,2,191,2.51,25,3,17029.0,,,,,,,Round of 16,0.0,0.0,407.0,1221.0
441239,285023_43914,Jorge Gutierrez,Panama,DF,0,0,0,0,0,0,0,0.0,0x,0,0,6,28,10,1,2,0,0,0,0,23,83,0,0,1,0,0,0,,,,16,10,2,4,4,12,0,6,15,50,2.1,117,43,9490.21,,,,,,,,0.0,0.0,90.0,778.0
441240,285023_43914,Andres Andrade,Panama,DF,0,0,0,0,0,0,0,0.0,0x,0,0,10,38,19,4,0,1,0,0,0,178,83,8,0,7,29,5,80,,,,91,3,24,64,21,70,1,2,71,380,6.0,322,117,30384.6,,,,,,,,0.0,0.0,303.0,1126.0
441241,285023_43914,Orlando Mosquera,Panama,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,103,72,0,0,2,0,2,100,9.0,48.0,42.0,27,0,0,27,20,7,0,0,2,185,2.98,31,11,15112.23,,,,,,,,0.0,0.0,303.0,1126.0
441242,285023_43914,Cesar Blackman,Panama,DF,0,1,2,0,2,0,0,0.08,0x,0,0,7,41,12,2,2,1,0,0,1,79,87,0,0,2,100,0,0,,,,68,10,47,11,7,61,1,23,51,172,3.91,180,64,18333.59,,,,,,,,0.0,0.0,187.0,966.0
441243,285023_43914,Cesar Yanis,Panama,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
441251,285023_43921,Antonee Robinson,USA,DF,0,0,0,0,0,0,0,0.0,0x,3,0,14,66,18,4,1,1,0,0,0,221,82,18,22,13,46,2,50,,,,163,52,58,53,17,146,10,49,74,481,5.27,556,206,43815.48,312.0,74.0,55.0,4.441381931304932,6.065343856811523,6.355772972106934,Round of 16,0.0,0.0,399.0,1200.0
441252,285023_43899,Alistair Johnston,Canada,DF,0,2,5,0,4,1,2,0.18,0x,2,0,12,52,16,5,4,1,0,0,0,240,77,24,25,17,53,2,100,,,,176,53,50,73,39,137,8,47,88,509,6.28,683,264,53458.13,253.0,17.0,35.0,4.617441654205322,6.749607563018799,6.678431987762451,Round of 16,0.0,0.0,511.0,1278.0
441255,285023_43899,Dayne St Clair,Canada,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
441257,285023_43899,Jonathan David,Canada,FW,0,9,18,17,13,5,0,2.71,1.11x,0,0,45,227,21,5,5,1,0,0,0,103,74,6,0,10,60,1,100,,,,209,64,117,28,133,76,11,93,97,307,6.61,667,256,52214.28,56.0,316.0,188.0,5.756148338317871,4.852386951446533,5.686209678649902,Round of 16,3.0,0.0,475.0,23.0
441258,285023_43899,Ismael Kone,Canada,MF,0,0,2,0,1,1,0,0.04,0x,0,0,8,25,5,1,3,0,0,0,0,108,86,2,0,0,0,0,0,,,,52,3,24,25,36,16,0,14,38,238,2.51,198,44,16975.03,,,,,,,,0.0,0.0,160.0,917.0
441259,285023_43899,Liam Millar,Canada,MF,0,0,1,0,1,0,1,0.04,0x,0,0,3,44,12,3,1,1,0,0,0,67,75,10,20,8,50,0,0,,,,75,36,35,4,19,56,4,33,26,166,3.93,243,114,19176.61,,,,,,,,0.0,0.0,176.0,945.0
441260,285023_43911,Carlos Acevedo,Mexico,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,,,,
441261,285023_43911,Israel Reyes,Mexico,DF,0,0,2,0,2,0,1,0.06,0x,0,0,3,11,2,1,0,0,0,0,0,102,91,2,50,2,0,6,67,,,,51,7,12,32,9,42,1,2,28,206,5.16,272,65,24823.63,237.0,28.0,294.0,4.653580665588379,6.543246269226074,5.225339412689209,Round of 16,0.0,0.0,237.0,1031.0
441307,285023_43872,Azzedine Ounahi,Morocco,MF,0,2,4,50,1,3,0,0.28,7.03x,2,0,18,153,13,2,6,1,0,0,0,245,90,3,67,14,64,3,100,,,,241,50,94,97,137,104,2,62,101,528,6.59,517,224,42341.55,26.0,301.0,48.0,6.195323944091797,4.899989604949951,6.423425197601318,Round of 16,2.0,0.0,376.0,49.0
441313,285023_20014,Lionel Mpasi,Congo DR,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,139,68,0,0,5,0,0,0,15.0,83.0,70.0,30,0,0,30,17,13,0,0,5,248,2.77,37,7,18909.7,,,,,,,Round of 16,0.0,0.0,409.0,1226.0
441316,285023_20014,Yoane Wissa,Congo DR,FW,0,3,11,27,7,4,2,1.79,1.68x,0,0,11,118,5,5,9,0,0,0,1,69,87,2,0,5,40,0,0,,,,127,52,64,11,103,24,3,50,81,195,6.07,384,140,41481.27,28.0,351.0,176.0,6.168166637420654,4.504703521728516,5.716825008392334,Round of 16,3.0,0.0,409.0,21.0
441317,285023_20014,Theo Bongonda,Congo DR,MF,0,0,1,0,1,0,0,0.04,0x,1,0,1,19,2,0,1,0,0,0,0,13,69,2,0,2,0,0,0,,,,8,5,2,1,6,2,0,6,11,40,3.44,55,24,5477.05,,,,,,,,0.0,0.0,47.0,671.0
441333,285023_43860,Gideon Mensah,Ghana,DF,0,0,0,0,0,0,0,0.0,0x,0,0,10,63,18,2,2,0,0,0,0,182,86,3,0,6,33,2,100,,,,61,15,23,23,4,57,2,7,35,378,5.74,365,158,39697.98,345.0,86.0,251.0,4.240671634674072,5.98351001739502,5.416287899017334,Round of 16,0.0,0.0,414.0,1238.0
441336,285023_43860,Abdul Mumin,Ghana,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
441341,285023_43860,Elisha Owusu,Ghana,MF,0,0,0,0,0,0,0,0.0,0x,0,0,5,55,10,2,0,0,0,0,0,58,86,4,25,1,0,0,0,,,,36,8,9,19,23,13,2,7,41,134,5.07,262,74,18829.07,,,,,,,,0.0,0.0,166.0,928.0
441342,285023_43860,Abdul Fatawu,Ghana,FW,0,0,3,0,1,2,0,0.1,0x,2,0,11,50,5,1,8,1,0,0,0,22,82,7,14,8,50,1,100,,,,45,19,23,3,4,41,3,24,38,90,6.21,211,93,16816.62,98.0,229.0,41.0,5.32904577255249,5.260046005249023,6.5183868408203125,Round of 16,0.0,0.0,163.0,920.0
441350,285023_43843,Hicham Boudaoui,Algeria,MF,0,0,0,0,0,0,0,0.0,0x,0,0,6,54,8,4,1,1,0,0,0,86,97,0,0,4,75,1,100,,,,71,17,24,30,32,39,1,5,29,186,5.55,248,79,17473.1,,,,,,,,0.0,0.0,143.0,888.0
441362,285023_43888,Mortadha Ben Ouanes,Tunisia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,3,10,3,0,1,0,0,0,0,4,75,0,0,1,0,0,0,,,,17,6,8,3,13,4,0,0,3,8,2.42,38,18,3378.97,,,,,,,,0.0,0.0,27.0,608.0
441402,285023_43914,Cesar Samudio,Panama,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
441422,285023_43922,Nico Paz,Argentina,FW,0,0,1,0,0,1,0,0.08,0x,0,0,7,44,6,2,1,0,0,0,0,56,96,1,0,2,100,2,100,,,,73,7,47,19,50,23,0,12,51,125,3.48,110,39,9189.47,,,,,,,,0.0,0.0,81.0,756.0
441622,285023_43926,Jhon Lucumi,Colombia,DF,0,0,1,0,1,0,1,0.07,0x,0,0,9,20,7,4,0,1,0,0,0,238,93,0,0,5,20,10,100,,,,17,0,1,16,4,13,0,3,28,499,4.83,263,86,33092.66,307.0,50.0,338.0,4.46251916885376,6.281142711639404,4.897494792938232,Round of 16,0.0,0.0,410.0,1227.0
441623,285023_43930,Manuel Ugarte,Uruguay,MF,0,1,3,0,0,3,0,0.09,0x,0,0,3,40,17,1,0,0,0,0,0,136,87,0,0,4,50,1,0,,,,93,1,20,72,73,20,0,4,61,296,6.4,239,72,21107.39,,,,,,,,0.0,0.0,197.0,975.0
442428,285023_43967,Aaron Hickey,Scotland,DF,0,0,0,0,0,0,0,0.0,0x,0,0,1,16,5,2,4,1,0,0,0,42,90,1,0,1,100,0,0,,,,26,2,9,15,1,25,0,2,5,83,2.11,103,30,8361.39,,,,,,,,0.0,0.0,79.0,752.0
442429,285023_43967,Liam Kelly,Scotland,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
442430,285023_43967,John Souttar,Scotland,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
442431,285023_43967,Scott Mckenna,Scotland,DF,0,0,0,0,0,0,0,0.0,0x,0,0,3,3,3,0,0,0,0,0,0,52,94,0,0,1,0,1,100,,,,0,0,0,0,0,0,0,1,4,105,1.87,63,17,9598.73,,,,,,,,0.0,0.0,102.0,818.0
442433,285023_43967,Ross Stewart,Scotland,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2,1,1,0,1,1,0,0,0,0,3.1,22,7,1157.14,,,,,,,,0.0,0.0,7.0,521.0
442434,285023_43967,Lewis Ferguson,Scotland,MF,0,1,2,0,0,2,0,0.09,0x,8,0,15,87,28,5,10,0,0,0,0,201,92,9,11,3,33,1,100,,,,210,1,73,136,146,64,0,1,44,427,7.16,451,119,36575.01,,,,,,,,0.0,0.0,306.0,1135.0
447853,285023_43969,David Raya,Spain,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
447855,285023_43969,Nico Williams,Spain,FW,0,0,0,0,0,0,0,0.0,0x,1,0,3,20,0,0,1,0,0,0,0,17,76,2,0,3,67,0,0,,,,44,30,10,4,16,28,1,13,14,47,3.96,73,48,6784.28,,,,,,,,0.0,0.0,66.0,720.0
447860,285023_43969,Alex Baena,Spain,MF,1,4,8,13,3,5,0,0.25,3.95x,19,0,13,84,12,6,4,1,0,0,0,139,83,31,23,15,67,2,100,,,,191,74,85,32,93,98,8,94,56,356,5.1,365,141,31246.33,50.0,134.0,23.0,5.824256420135498,5.724206924438477,6.880847454071045,Round of 16,1.0,1.0,295.0,67.0
447864,285023_43969,Borja Iglesias,Spain,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,1,0,1,1.57,6,2,251.6,,,,,,,,0.0,0.0,1.0,505.0
447866,285023_43969,Gavi,Spain,MF,0,0,1,0,1,0,0,0.01,0x,0,0,4,33,8,2,1,0,0,0,0,31,94,2,0,1,100,1,100,,,,89,27,45,17,61,28,1,22,25,78,3.08,122,45,10707.89,,,,,,,,0.0,0.0,85.0,763.0
447991,285023_43928,Gaston Olveira,Paraguay,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
448014,285023_43976,Alessandro Circati,Australia,DF,0,0,3,0,2,1,2,0.13,0x,0,0,12,48,28,5,4,1,0,0,0,221,80,1,0,10,60,4,75,,,,55,4,10,41,16,39,0,9,63,448,6.09,424,142,44568.44,264.0,21.0,145.0,4.5835957527160645,6.692261219024658,5.859267234802246,Round of 16,0.0,0.0,438.0,1256.0
448015,285023_43976,Cristian Volpato,Australia,FW,0,1,4,0,2,2,0,0.28,0x,7,0,11,64,4,1,2,0,0,0,0,66,79,13,23,9,56,0,0,,,,75,17,52,6,43,32,1,58,70,188,5.16,322,94,20702.13,103.0,284.0,11.0,5.306809902191162,5.007518768310547,7.132849216461182,Round of 16,0.0,0.0,180.0,951.0
448051,285023_43911,Luis Chavez,Mexico,MF,0,0,0,0,0,0,0,0.0,0x,0,0,1,4,3,1,0,0,0,0,0,28,100,1,0,1,100,0,0,,,,16,0,6,10,2,14,0,4,4,61,1.09,42,16,2876.74,,,,,,,,0.0,0.0,31.0,620.0
448081,285023_43963,Goncalo Ramos,Portugal,FW,0,1,2,50,2,0,2,0.13,7.42x,0,0,5,32,3,0,0,0,0,0,0,11,91,0,0,0,0,0,0,,,,12,8,4,0,11,1,1,10,11,31,2.83,101,40,6429.87,,,,,,,,1.0,0.0,58.0,87.0
448092,285023_43963,Rui Silva,Portugal,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
448103,285023_43971,Fabian Rieder,Switzerland,MF,0,1,3,0,3,0,0,0.8,0x,3,0,8,82,9,1,2,0,0,0,0,40,93,6,0,4,75,1,100,,,,79,31,43,5,50,29,4,24,38,103,5.76,261,88,16705.61,,,,,,,,0.0,0.0,131.0,872.0
448104,285023_43971,Cedric Itten,Switzerland,FW,0,0,0,0,0,0,0,0.0,0x,0,0,1,7,1,1,1,0,0,0,0,2,50,1,0,0,0,0,0,,,,10,8,2,0,8,2,1,3,3,7,3.71,36,18,2679.18,,,,,,,,0.0,0.0,21.0,581.0
448107,285023_43971,Gregor Kobel,Switzerland,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,1,0,0,0,0,160,78,0,0,3,0,0,0,13.0,51.0,45.0,31,0,0,31,20,11,0,0,2,298,3.4,39,5,22876.57,,,,,,,Round of 16,0.0,0.0,403.0,1214.0
448112,285023_43971,Zeki Amdouni,Switzerland,FW,0,0,1,0,0,1,0,0.0,0x,0,0,1,14,4,1,4,0,0,0,0,6,67,0,0,0,0,0,0,,,,9,8,1,0,9,0,2,9,8,26,3.66,48,17,3924.51,,,,,,,,0.0,0.0,32.0,625.0
448114,285023_43971,Dan Ndoye,Switzerland,FW,0,5,11,9,10,1,0,0.58,1.71x,0,0,23,74,11,2,11,0,0,0,1,61,85,8,0,5,60,0,0,,,,74,45,29,0,37,37,9,60,64,183,6.45,314,150,26581.64,69.0,73.0,218.0,5.666818141937256,6.08062744140625,5.570449352264404,Round of 16,1.0,0.0,252.0,122.0
448120,285023_43971,Ardon Jashari,Switzerland,MF,0,0,1,0,0,1,0,0.02,0x,0,0,0,0,0,0,0,0,0,0,0,8,88,0,0,0,0,0,0,,,,1,0,1,0,1,0,0,2,2,18,1.64,19,3,1008.65,,,,,,,,0.0,0.0,9.0,527.0
448124,285023_43971,Christian Fassnacht,Switzerland,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,8,2,0,0,0,0,0,0,5,100,0,0,0,0,0,0,,,,3,0,3,0,2,1,1,5,6,12,2.13,31,14,1743.81,,,,,,,,0.0,0.0,12.0,537.0
