player_id,team_id,player_name,team,position,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,attacking_rank,defensive_rank,creativity_rank,attacking_score,defensive_score,creativity_score,competition_stage,goals,total_competition_minutes_played,fdcp_top_scorer_rank,assists,is_active
489550,285023_43820,Husam Abudahab,Jordan,DF,0,0,0,0,0,0,0.0,0.0,0,0,4,42,14,2,1,1,0,0,0,58,74,0,0,1,100,0,0,,,,22,1,4,17,8,14,0,0,15,112,4.16,206,75,19848.59,,,,,,,,0.0,190.0,971.0,0.0,False
489551,285023_43820,Mohammad Abualnadi,Jordan,DF,0,0,0,0,0,0,0.0,0.0,0,0,2,6,3,0,0,0,0,0,0,31,77,0,0,0,0,0,0,,,,26,0,2,24,4,22,0,1,10,60,2.24,115,31,8415.95,,,,,,,,0.0,75.0,738.0,0.0,False
433526,285023_43820,Mohammad Abuhasheesh,Jordan,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,7,2,0,0,0,0,0,0,3,100,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,1,6,2.5,25,12,1660.43,,,,,,,,0.0,13.0,547.0,0.0,False
431219,285023_43820,Saed Alrosan,Jordan,DF,0,0,0,0,0,0,0.0,0.0,0,0,1,3,1,0,0,0,0,0,0,13,92,0,0,0,0,0,0,,,,4,0,1,3,1,3,0,0,2,28,2.24,36,12,2425.08,,,,,,,,0.0,22.0,584.0,0.0,False
499102,285023_43820,Saleem Obaid,Jordan,DF,0,0,0,0,0,0,0.0,0.0,0,0,2,6,3,1,0,0,0,0,0,18,67,0,0,0,0,0,0,,,,2,0,0,2,0,2,0,0,5,36,6.56,43,19,4204.95,,,,,,,,0.0,43.0,656.0,0.0,False
431225,285023_43820,Yazan Alarab,Jordan,DF,0,0,0,0,0,0,0.0,0.0,0,1,10,28,16,4,0,1,0,0,0,106,89,0,0,1,0,0,0,,,,17,1,5,11,9,8,0,0,24,212,5.49,258,78,28270.79,,,,,,,,0.0,309.0,1149.0,0.0,False
498514,285023_43820,Ali Azaizeh,Jordan,FW,0,2,0,1,1,1,0.06,0.0,1,0,3,47,3,1,1,0,0,0,0,13,92,1,0,0,0,0,0,,,,30,11,19,0,18,12,0,12,16,35,7.27,129,40,9229.12,,,,,,,,0.0,78.0,750.0,0.0,False
431212,285023_43820,Ali Olwan,Jordan,FW,3,6,17,4,2,1,0.25,3.93,0,0,11,154,7,1,4,0,0,0,1,48,75,8,38,4,50,1,100,,,,63,22,36,5,30,33,12,40,47,147,6.79,411,138,33572.53,,,,,,,,1.0,297.0,136.0,0.0,False
396950,285023_43820,Mahmoud Almardi,Jordan,FW,1,1,0,1,0,0,0.02,0.0,1,0,6,90,16,4,2,0,0,0,0,39,82,7,14,5,60,0,0,,,,80,28,48,4,49,31,4,17,37,105,7.38,328,87,18861.43,,,,,,,,0.0,152.0,904.0,0.0,False
431208,285023_43820,Mohammad Abuzraiq,Jordan,FW,0,0,0,0,0,0,0.0,0.0,0,0,0,10,3,1,0,1,0,0,0,5,80,0,0,0,0,0,0,,,,2,1,1,0,0,2,0,0,2,10,5.37,24,15,1643.16,,,,,,,,0.0,12.0,533.0,0.0,False
431211,285023_43820,Mousa Altamari,Jordan,FW,3,8,13,4,4,0,1.13,0.89,0,0,10,82,7,2,3,0,0,0,1,36,78,1,100,4,75,0,0,,,,81,47,25,9,50,31,6,33,45,102,6.07,243,120,23119.95,,,,,,,,1.0,230.0,63.0,1.0,False
511875,285023_43820,Odeh Fakhoury,Jordan,FW,1,2,0,0,2,0,0.08,0.0,2,0,7,99,5,2,4,0,0,0,1,21,81,1,0,0,0,1,100,,,,84,48,33,3,49,35,3,9,19,53,7.01,275,98,18713.27,,,,,,,,0.0,163.0,923.0,0.0,False
431223,285023_43820,Abdallah Alfakhori,Jordan,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
483127,285023_43820,Nour Baniateyah,Jordan,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
397894,285023_43820,Yazeed Abulaila,Jordan,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,64,0,0,3,33,0,0,8.0,70.0,56.0,9,0,0,9,7,2,0,0,0,122,2.64,9,2,13586.57,,,,,,,,0.0,309.0,1148.0,0.0,False
491167,285023_43820,Amer Jamous,Jordan,MF,0,0,0,0,0,0,0.0,0.0,0,0,2,26,2,1,0,0,0,0,0,4,100,0,0,0,0,0,0,,,,4,1,3,0,4,0,0,2,2,8,2.19,48,10,2136.97,,,,,,,,0.0,19.0,572.0,0.0,False
431209,285023_43820,Ibrahim Sadeh,Jordan,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
520068,285023_43820,Mohammad Abughoush,Jordan,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
45191,285023_43820,Mohammad Aldaoud,Jordan,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,5,40,0,0,1,0,0,0,,,,7,3,2,2,0,7,0,1,4,9,2.14,28,7,1620.24,,,,,,,,0.0,15.0,556.0,0.0,False
479389,285023_43820,Mohannad Abutaha,Jordan,MF,0,1,0,0,1,0,0.04,0.0,2,0,21,98,21,2,2,1,0,0,0,87,68,6,50,6,50,2,0,,,,76,25,36,15,19,57,2,25,64,213,6.46,423,170,31861.4,,,,,,,,0.0,296.0,1103.0,0.0,False
433534,285023_43820,Nizar Alrashdan,Jordan,MF,1,2,50,2,0,1,0.23,4.3,0,0,15,149,17,5,4,0,0,0,0,80,78,0,0,7,43,2,100,,,,63,7,41,15,36,27,0,12,42,204,6.62,407,103,31944.15,,,,,,,,1.0,289.0,134.0,0.0,False
431230,285023_43820,Noor Alrawabdeh,Jordan,MF,0,1,0,0,1,0,0.03,0.0,0,0,20,182,22,1,0,0,0,0,0,111,76,0,0,10,40,5,80,,,,85,4,35,46,63,22,0,10,69,253,7.46,635,142,38422.0,,,,,,,,0.0,309.0,238.0,1.0,False
384850,285023_43820,Rajaei Ayed,Jordan,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
511828,285023_43822,Castrop Jens,Korea Republic,DF,0,0,0,0,0,0,0.0,0.0,0,0,2,13,5,3,0,0,0,0,0,30,90,4,25,2,100,1,100,,,,19,4,15,0,3,16,3,13,12,65,2.16,40,32,5519.79,,,,,,,,0.0,51.0,683.0,0.0,False
522282,285023_43822,Cho Wije,Korea Republic,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
395088,285023_43822,Kim Minjae,Korea Republic,DF,1,1,0,1,0,1,0.1,0.0,0,0,3,13,4,2,0,0,0,0,0,226,98,0,0,0,0,0,0,,,,33,0,0,33,20,13,0,2,43,459,5.97,264,91,26815.14,,,,,,,,0.0,268.0,1069.0,0.0,False
448580,285023_43822,Kim Moonhwan,Korea Republic,DF,0,0,0,0,0,0,0.0,0.0,0,0,11,19,2,0,0,0,0,0,0,25,88,0,0,0,0,0,0,,,,27,14,9,4,10,17,0,7,1,49,2.29,109,52,8571.36,,,,,,,,0.0,74.0,736.0,0.0,False
418485,285023_43822,Kim Taehyeon,Korea Republic,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
423874,285023_43822,Lee Hanbeom,Korea Republic,DF,0,2,0,2,0,2,0.22,0.0,0,0,5,41,22,7,3,0,0,0,0,200,92,2,50,3,33,1,100,,,,53,6,8,39,3,50,1,10,33,403,6.23,365,107,31151.94,,,,,,,,0.0,300.0,1109.0,0.0,False
423880,285023_43822,Lee Taeseok,Korea Republic,DF,0,0,0,0,0,0,0.0,0.0,0,0,4,25,5,3,1,0,0,0,0,45,87,9,33,4,75,1,100,,,,56,32,20,4,18,38,3,14,20,103,4.44,151,68,13302.6,,,,,,,,0.0,120.0,850.0,0.0,False
479316,285023_43822,Park Jinseob,Korea Republic,DF,1,1,0,1,0,1,0.24,0.0,0,0,1,1,0,0,1,0,0,0,0,52,94,0,0,1,0,0,0,,,,8,2,2,4,4,4,1,1,6,108,4.68,64,13,4973.55,,,,,,,,0.0,44.0,658.0,0.0,False
429608,285023_43822,Seol Youngwoo,Korea Republic,DF,0,2,0,1,1,0,0.03,0.0,0,0,6,41,6,1,2,0,0,0,4,123,92,11,27,6,83,0,0,,,,86,42,38,6,42,44,9,40,58,258,6.66,309,155,30578.14,,,,,,,,0.0,274.0,1078.0,0.0,False
430387,285023_43822,Cho Guesung,Korea Republic,FW,1,2,0,2,0,2,0.51,0.0,0,0,4,13,1,1,0,1,0,0,0,7,57,0,0,0,0,0,0,,,,16,11,5,0,10,6,2,8,7,19,4.22,37,22,4408.36,,,,,,,,0.0,41.0,650.0,0.0,False
448586,285023_43822,Oh Hyeongyu,Korea Republic,FW,2,4,25,4,0,2,0.6,1.67,0,0,4,51,5,0,1,0,0,0,0,22,68,1,0,2,50,0,0,,,,65,35,27,3,52,13,3,22,26,62,6.26,158,64,15016.21,,,,,,,,1.0,145.0,101.0,0.0,False
307849,285023_43822,Son Heungmin,Korea Republic,FW,1,7,0,4,3,0,0.81,0.0,3,0,9,54,0,0,4,0,0,0,2,58,84,3,33,2,50,0,0,,,,97,51,34,12,70,27,6,35,50,142,6.14,169,96,18757.38,,,,,,,,0.0,183.0,962.0,0.0,False
397753,285023_43822,Jo Hyeonwoo,Korea Republic,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
274281,285023_43822,Kim Seunggyu,Korea Republic,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,116,73,0,0,9,11,2,50,11.0,42.0,34.0,38,0,0,38,27,11,0,0,7,230,3.14,37,14,15687.05,,,,,,,,0.0,300.0,1109.0,0.0,False
402820,285023_43822,Song Bumkeun,Korea Republic,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
464374,285023_43822,Bae Junho,Korea Republic,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
423855,285023_43822,Eom Jisung,Korea Republic,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,1,0,0,0,0,9,100,3,67,2,100,0,0,,,,15,7,6,2,4,11,2,5,3,23,4.64,72,36,6234.99,,,,,,,,0.0,53.0,692.0,0.0,False
395083,285023_43822,Hwang Heechan,Korea Republic,MF,0,1,0,0,1,0,0.01,0.0,0,0,3,25,3,1,2,0,0,0,0,47,85,1,0,3,100,1,100,,,,57,15,28,14,28,29,1,18,29,105,6.27,144,62,12925.63,,,,,,,,0.0,123.0,858.0,0.0,False
395084,285023_43822,Hwang Inbeom,Korea Republic,MF,2,4,25,2,2,0,0.37,2.74,0,0,20,62,10,1,1,0,0,0,0,218,89,3,67,5,80,2,100,,,,177,12,64,101,135,42,3,11,68,459,6.78,372,97,32488.04,,,,,,,,1.0,286.0,64.0,1.0,False
430385,285023_43822,Kim Jingyu,Korea Republic,MF,0,1,0,0,1,0,0.01,0.0,0,0,3,16,3,0,1,0,0,0,0,56,96,1,0,2,100,0,0,,,,14,1,6,7,11,3,0,5,19,122,5.21,99,26,7803.84,,,,,,,,0.0,64.0,713.0,0.0,False
429600,285023_43822,Lee Donggyeong,Korea Republic,MF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
492315,285023_43822,Lee Gihyuk,Korea Republic,MF,0,0,0,0,0,0,0.0,0.0,0,0,6,19,4,2,2,1,0,0,0,236,92,4,0,3,0,4,100,,,,70,0,7,63,21,49,0,2,71,500,6.18,388,125,30898.48,,,,,,,,0.0,300.0,1109.0,0.0,False
390525,285023_43822,Lee Jaesung,Korea Republic,MF,1,2,0,2,0,1,0.14,0.0,0,0,10,46,6,1,4,0,0,0,1,59,78,1,0,2,100,1,0,,,,66,18,38,10,43,23,4,28,40,137,4.63,205,85,14542.7,,,,,,,,0.0,125.0,862.0,0.0,False
418490,285023_43822,Lee Kangin,Korea Republic,MF,1,4,0,1,3,0,0.15,0.0,9,0,11,81,4,1,7,1,0,0,0,159,88,20,25,12,75,7,86,,,,161,12,71,78,62,99,0,42,108,376,5.68,264,69,28433.53,,,,,,,,0.0,300.0,232.0,1.0,False
402817,285023_43822,Paik Seungho,Korea Republic,MF,0,0,0,0,0,0,0.0,0.0,0,0,2,31,5,1,2,1,0,0,0,152,89,1,0,7,43,1,100,,,,134,4,43,87,92,42,1,10,67,317,6.66,269,63,23909.61,,,,,,,,0.0,216.0,1012.0,0.0,False
448585,285023_43822,Yang Hyunjun,Korea Republic,MF,1,1,0,1,0,0,0.19,0.0,0,0,2,10,1,1,0,0,0,0,1,13,69,0,0,0,0,0,0,,,,9,1,6,2,2,7,1,1,10,28,2.31,37,21,2936.45,,,,,,,,0.0,25.0,598.0,0.0,False
395516,285023_43911,Cesar Montes,Mexico,DF,1,1,0,1,0,1,0.06,0.0,0,0,8,13,4,3,4,0,1,0,0,131,91,2,0,4,25,1,100,,,,13,2,0,11,6,7,0,3,20,282,5.34,237,78,26780.16,,,,,,,,0.0,299.0,1108.0,0.0,False
400634,285023_43911,Edson Alvarez,Mexico,DF,0,0,0,0,0,0,0.0,0.0,0,0,3,29,9,4,2,1,0,0,0,126,88,1,100,3,0,3,67,,,,93,2,27,64,66,27,0,2,35,265,4.54,288,87,22977.48,328.0,76.0,320.0,4.340903282165527,6.1707024574279785,5.042739868164063,,0.0,221.0,1018.0,0.0,True
441261,285023_43911,Israel Reyes,Mexico,DF,0,2,0,2,0,1,0.06,0.0,0,0,3,11,2,1,0,0,0,0,0,102,91,2,50,2,0,6,67,,,,51,7,12,32,9,42,1,2,28,206,6.45,272,65,24823.63,243.0,22.0,297.0,4.616825580596924,6.808748245239258,5.153513431549072,,0.0,237.0,1033.0,0.0,True
402772,285023_43911,Jesus Gallardo,Mexico,DF,0,3,0,2,1,0,0.11,0.0,0,0,6,57,16,5,1,0,0,0,0,128,82,5,20,7,14,2,100,,,,85,16,34,35,12,73,2,23,37,260,6.22,308,100,32678.44,220.0,15.0,311.0,4.659085750579834,6.921806335449219,5.078948974609375,,0.0,324.0,1182.0,0.0,True
425701,285023_43911,Johan Vasquez,Mexico,DF,0,1,0,1,0,1,0.22,0.0,0,0,6,9,2,0,2,0,0,0,0,174,93,0,0,3,67,0,0,,,,41,1,4,36,12,29,0,5,24,360,4.6,336,100,31238.83,274.0,96.0,228.0,4.547868251800537,6.030199527740479,5.496882915496826,,0.0,305.0,1133.0,0.0,True
403596,285023_43911,Jorge Sanchez,Mexico,DF,1,1,0,1,0,0,0.04,0.0,0,0,14,72,18,3,1,0,0,0,1,101,91,4,25,1,0,0,0,,,,95,32,30,33,23,72,2,16,25,207,5.04,411,184,34115.76,142.0,73.0,197.0,4.924066066741943,6.181884765625,5.646827220916748,,0.0,304.0,236.0,1.0,True
500038,285023_43911,Mateo Chavez,Mexico,DF,1,1,100,1,0,0,0.49,2.04,0,0,5,18,3,1,1,0,0,0,0,26,88,1,0,2,50,0,0,,,,50,9,27,14,14,36,0,6,5,49,1.56,96,41,8450.23,,,,,,,,1.0,81.0,90.0,0.0,False
430766,285023_43911,Alexis Vega,Mexico,FW,0,0,0,0,0,0,0.0,0.0,0,0,1,3,0,0,0,0,0,0,0,10,100,1,0,1,0,0,0,,,,12,5,4,3,7,5,2,3,6,25,1.53,28,10,1915.42,,,,,,,,0.0,18.0,568.0,0.0,False
514336,285023_43911,Armando Gonzalez,Mexico,FW,0,0,0,0,0,0,0.0,0.0,0,0,0,7,0,1,0,0,0,0,0,1,100,0,0,0,0,0,0,,,,7,4,3,0,5,2,0,4,4,5,1.47,25,14,2086.01,,,,,,,,0.0,21.0,582.0,0.0,False
406135,285023_43911,Cesar Huerta,Mexico,FW,0,0,0,0,0,0,0.0,0.0,0,0,0,4,1,0,0,0,0,0,0,2,100,0,0,0,0,0,0,,,,3,3,0,0,0,3,0,1,3,5,1.86,21,7,1580.4,,,,,,,,0.0,12.0,542.0,0.0,False
386339,285023_43911,Guillermo Martinez,Mexico,FW,0,0,0,0,0,0,0.0,0.0,0,0,2,37,2,3,1,0,0,0,0,12,92,1,0,0,0,0,0,,,,32,18,14,0,29,3,0,13,14,32,1.61,76,37,7134.93,,,,,,,,0.0,66.0,719.0,0.0,False
429157,285023_43911,Julian Quinones,Mexico,FW,5,11,27,7,4,2,1.7,1.76,0,0,11,145,7,5,7,0,0,0,1,106,80,3,33,5,100,1,100,,,,202,83,97,22,100,102,5,66,120,278,6.6,486,205,39050.0,9.0,193.0,30.0,6.815557956695557,5.4334893226623535,6.740291118621826,,3.0,354.0,11.0,1.0,True
356731,285023_43911,Raul Jimenez,Mexico,FW,4,10,20,7,3,5,1.87,1.07,0,0,9,59,3,4,2,0,0,0,1,53,74,0,0,7,57,0,0,,,,114,50,62,2,84,30,6,57,59,144,4.26,220,104,22902.77,66.0,179.0,163.0,5.65869665145874,5.503309726715088,5.775893688201904,,2.0,241.0,41.0,0.0,True
403585,285023_43911,Roberto Alvarado,Mexico,FW,0,5,0,2,3,0,0.28,0.0,5,0,6,60,9,3,4,0,0,0,1,146,81,12,42,12,58,1,100,,,,143,45,73,25,59,84,3,54,75,329,6.34,452,156,38909.71,111.0,145.0,11.0,5.24617862701416,5.739736080169678,7.087615966796875,,0.0,369.0,168.0,3.0,True
430759,285023_43911,Santiago Gimenez,Mexico,FW,1,1,0,1,0,0,0.3,0.0,0,0,3,24,3,1,3,0,0,0,0,11,45,0,0,0,0,0,0,,,,29,20,9,0,19,10,3,15,16,33,4.84,111,34,8054.44,,,,,,,,0.0,76.0,745.0,0.0,False
441260,285023_43911,Carlos Acevedo,Mexico,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,,,,0.0,False
215285,285023_43911,Guillermo Ochoa,Mexico,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,44,0,0,2,50,0,0,0.0,3.0,3.0,2,0,0,2,1,1,0,0,0,14,0.92,5,0,1147.02,,,,,,,,0.0,18.0,566.0,0.0,False
485070,285023_43911,Raul Rangel,Mexico,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,132,73,0,0,4,0,1,100,6.0,48.0,38.0,59,1,0,58,40,19,0,0,7,261,3.18,60,8,20544.93,,,,,,,,0.0,386.0,1206.0,0.0,False
416576,285023_43911,Alvaro Fidalgo,Mexico,MF,1,1,100,1,0,0,0.33,3.04,0,0,5,33,4,0,2,0,0,0,0,47,89,1,0,3,0,0,0,,,,60,5,39,16,31,29,0,15,12,104,3.92,189,71,11902.43,,,,,,,,1.0,93.0,94.0,0.0,False
464533,285023_43911,Brian Gutierrez,Mexico,MF,0,5,0,2,3,0,0.35,0.0,1,0,14,61,8,4,2,1,0,0,0,48,85,1,0,2,50,0,0,,,,102,24,60,18,69,33,3,22,33,117,4.84,274,94,20049.76,,,,,,,,0.0,184.0,966.0,0.0,False
419518,285023_43911,Erik Lira,Mexico,MF,0,0,0,0,0,0,0.0,0.0,0,0,16,62,17,2,3,0,0,0,0,126,90,1,100,1,0,1,100,,,,113,2,53,58,85,28,1,11,36,270,5.12,383,103,32360.9,294.0,87.0,221.0,4.492576122283936,6.079370498657227,5.541401386260986,,0.0,283.0,226.0,1.0,True
500037,285023_43911,Gilberto Mora,Mexico,MF,0,4,0,2,2,0,0.11,0.0,1,0,13,68,3,1,3,0,0,0,0,63,90,4,25,4,75,1,100,,,,118,27,69,22,72,46,2,31,39,154,4.88,278,94,18888.04,128.0,159.0,40.0,4.998045444488525,5.635547637939453,6.57443904876709,,0.0,170.0,934.0,0.0,True
448051,285023_43911,Luis Chavez,Mexico,MF,0,0,0,0,0,0,0.0,0.0,0,0,1,4,3,1,0,0,0,0,0,28,100,1,0,1,100,0,0,,,,16,0,6,10,2,14,0,4,4,61,1.36,42,16,2876.74,,,,,,,,0.0,31.0,618.0,0.0,False
430763,285023_43911,Luis Romo,Mexico,MF,1,2,50,1,1,0,0.07,14.19,0,0,13,54,8,1,2,0,0,0,0,81,86,2,50,3,33,0,0,,,,116,30,55,31,88,28,2,11,56,188,5.25,385,118,25531.12,46.0,142.0,126.0,5.9065842628479,5.747804164886475,5.922398567199707,,1.0,218.0,62.0,1.0,True
461177,285023_43911,Obed Vargas,Mexico,MF,1,1,0,0,1,0,0.02,0.0,0,0,3,20,2,1,0,0,0,0,0,22,91,0,0,3,33,0,0,,,,24,1,14,9,20,4,0,9,17,53,5.27,181,47,10044.8,,,,,,,,0.0,85.0,764.0,0.0,False
372090,285023_43911,Orbelin Pineda,Mexico,MF,0,1,0,1,0,0,0.09,0.0,0,0,3,33,1,0,2,0,0,0,0,5,100,0,0,1,0,0,0,,,,19,7,9,3,14,5,0,6,11,20,3.76,87,32,5754.74,,,,,,,,0.0,45.0,663.0,0.0,False
400721,285023_43872,Achraf Hakimi,Morocco,DF,4,13,8,6,7,0,0.91,1.1,17,0,16,65,26,6,14,1,0,0,0,385,90,33,30,7,86,6,83,,,,226,69,103,54,90,136,11,83,145,841,5.89,546,252,53833.04,63.0,39.0,32.0,5.685664176940918,6.490420818328857,6.689000129699707,,1.0,549.0,55.0,2.0,True
424071,285023_43872,Anass Salah Eddine,Morocco,DF,0,1,0,0,1,0,0.01,0.0,0,0,0,18,8,3,2,0,0,0,0,124,92,3,0,1,100,0,0,,,,32,11,5,16,5,27,3,8,52,255,3.44,142,59,15424.64,,,,,,,,0.0,162.0,918.0,0.0,False
448607,285023_43872,Chadi Riad,Morocco,DF,0,1,0,1,0,1,0.12,0.0,0,0,7,30,12,0,1,0,0,0,0,226,94,0,0,1,0,1,100,,,,77,0,3,74,48,29,0,2,22,464,4.73,393,99,38595.32,,,,,,,,0.0,390.0,250.0,1.0,False
403083,285023_43872,Issa Diop,Morocco,DF,1,1,100,1,0,1,0.12,8.02,0,0,4,11,2,3,1,2,0,0,0,275,92,0,0,3,0,0,0,,,,30,1,1,28,8,22,0,4,20,567,4.33,346,80,39019.12,93.0,35.0,359.0,5.412150859832764,6.564397811889648,4.400058269500732,,1.0,433.0,162.0,0.0,True
411680,285023_43872,Noussair Mazraoui,Morocco,DF,0,0,0,0,0,0,0.0,0.0,0,0,28,57,19,3,6,0,0,0,0,222,90,4,0,5,40,0,0,,,,31,7,12,12,12,19,3,7,36,452,5.33,331,128,39362.24,347.0,3.0,264.0,4.203802108764648,7.489504337310791,5.333625793457031,,0.0,440.0,1267.0,0.0,True
485767,285023_43872,Redouane Halhal,Morocco,DF,0,0,0,0,0,0,0.0,0.0,0,0,4,12,9,3,5,1,0,0,1,119,95,0,0,0,0,1,100,,,,13,0,0,13,1,12,0,0,37,260,2.23,154,62,19377.5,,,,,,,,0.0,208.0,999.0,0.0,False
494742,285023_43872,Youssef Belammari,Morocco,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
485756,285023_43872,Zakaria El Ouahdi,Morocco,DF,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
411678,285023_43872,Ayoub El Kaabi,Morocco,FW,2,3,0,3,0,0,0.31,0.0,0,0,2,25,7,1,1,0,0,0,3,10,70,0,0,0,0,0,0,,,,59,45,12,2,39,20,2,10,14,31,1.4,108,59,8709.76,,,,,,,,0.0,74.0,737.0,0.0,False
523288,285023_43872,Ayoube Amaimouni,Morocco,FW,1,2,0,2,0,0,0.29,0.0,0,0,4,10,3,1,0,0,0,0,0,9,89,1,0,0,0,1,0,,,,12,8,3,1,6,6,1,11,12,30,3.33,73,35,4598.41,,,,,,,,0.0,33.0,630.0,0.0,False
430740,285023_43872,Brahim Diaz,Morocco,FW,1,5,0,4,1,0,0.29,0.0,1,0,14,123,17,3,8,0,0,0,0,140,90,5,60,10,50,0,0,,,,172,59,85,28,91,81,5,73,117,345,5.91,454,200,41478.47,58.0,323.0,18.0,5.713639259338379,4.850802898406982,6.974554538726807,,0.0,422.0,165.0,4.0,True
433426,285023_43872,Soufiane Rahimi,Morocco,FW,4,6,33,5,1,2,1.59,1.26,0,0,4,57,10,5,6,0,0,0,2,32,75,5,40,4,25,0,0,,,,90,64,21,5,70,20,10,29,30,101,7.34,270,123,21306.98,,,,,,,,2.0,180.0,24.0,1.0,False
371553,285023_43872,Ahmed Reda Tagnaouti,Morocco,GK,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,261.0,0.0,False
