player_id,team_id,player_name,team,position,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,source_tab,story_id,classification
401894,285023_43850,Jamiro Monteiro,Cabo Verde,MF,90,11,63,16,59,31,0,12,55,188,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
295922,285023_43908,Johny Placide,Haiti,GK,12,0,0,12,9,3,0,0,2,187,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
419672,285023_43961,Leo Ostigard,Norway,DF,17,1,1,15,11,6,0,3,12,187,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
484860,285023_43946,Bradley Barcola,France,FW,55,27,16,12,20,35,6,28,29,186,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
494625,285023_43961,Marcus Holmgren Pedersen,Norway,DF,41,17,13,11,11,30,4,12,29,185,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
380007,285023_43817,Alireza Beiranvand,IR Iran,GK,32,0,0,32,18,14,0,0,4,185,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
388475,285023_43817,Mehdi Taremi,IR Iran,FW,94,53,29,12,63,31,3,55,69,185,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
402876,285023_43930,Agustin Canobbio,Uruguay,MF,141,76,50,15,42,99,9,50,60,185,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
441241,285023_43914,Orlando Mosquera,Panama,GK,27,0,0,27,20,7,0,0,2,185,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
368535,285023_43978,Max Crocombe,New Zealand,GK,21,0,0,21,13,8,0,0,0,185,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
441181,285023_43972,Ugurcan Cakir,Türkiye,GK,26,0,1,25,13,13,0,0,2,185,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
403335,285023_43835,Hassan Altambakti,Saudi Arabia,DF,19,0,1,18,10,9,0,1,24,184,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
489521,285023_44037,Stjepan Radeljic,Bosnia and Herzegovina,DF,7,0,0,7,3,4,0,1,7,184,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
372436,285023_44037,Ivan Sunjic,Bosnia and Herzegovina,MF,39,0,11,28,28,11,0,3,30,182,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
479106,285023_44005,Akmal Mozgovoy,Uzbekistan,MF,115,10,80,25,84,31,1,16,40,182,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
489518,285023_43960,Crysencio Summerville,Netherlands,FW,80,39,28,13,40,40,6,46,62,182,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
369749,285023_43928,Junior Alonso,Paraguay,DF,21,2,6,13,2,19,1,6,33,182,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
484012,285023_43995,Matej Kovar,Czechia,GK,13,0,0,13,7,6,0,0,10,181,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
418963,285023_43922,Facundo Medina,Argentina,DF,94,19,29,46,13,81,1,11,26,180,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
369744,285023_43928,Gustavo Gomez,Paraguay,DF,7,0,1,6,4,3,1,2,7,178,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
448343,285023_43935,Hans Vanaken,Belgium,MF,67,10,39,18,43,24,1,26,25,177,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
385475,285023_44005,Eldor Shomurodov,Uzbekistan,FW,97,45,45,7,69,28,1,68,58,175,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
369029,285023_43938,Dominik Livakovic,Croatia,GK,5,0,0,5,2,3,0,0,6,174,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
419100,285023_43930,Maxi Araujo,Uruguay,MF,135,74,51,10,72,63,7,45,55,174,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
441313,285023_20014,Lionel Mpasi,Congo DR,GK,14,0,0,14,6,8,0,0,5,174,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
390537,285023_43817,Milad Mohammadi,IR Iran,DF,57,31,18,8,20,37,4,12,26,174,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
436537,285023_43835,Musab Aljuwayr,Saudi Arabia,MF,79,20,54,5,43,36,1,28,49,173,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
448180,285023_43938,Josko Gvardiol,Croatia,DF,8,1,2,5,1,7,0,6,23,173,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
430120,285023_43972,Mert Muldur,Türkiye,DF,52,20,24,8,8,44,2,27,26,173,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
463283,285023_43934,Romano Schmid,Austria,MF,104,38,52,14,61,43,4,38,65,172,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
416051,285023_43834,Pedro Miguel,Qatar,DF,26,8,4,14,13,13,3,3,29,172,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
441242,285023_43914,Cesar Blackman,Panama,DF,68,10,47,11,7,61,1,23,51,172,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
498421,285023_43976,Paul Okon Engstler,Australia,MF,47,1,22,24,30,17,0,5,41,171,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
485347,285023_1895293,Tahith Chong,Curaçao,MF,116,31,78,7,73,43,4,38,78,169,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
430144,285023_43969,Pedro Porro,Spain,DF,33,18,9,6,11,22,2,16,34,168,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
308300,285023_43922,Emiliano Martinez,Argentina,GK,16,0,0,16,9,7,0,0,0,168,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
419303,285023_43835,Moteb Alharbi,Saudi Arabia,DF,49,18,19,12,20,29,4,8,25,168,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
389437,285023_43820,Ehsan Haddad,Jordan,DF,57,11,30,16,3,54,0,23,48,167,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
447860,285023_43969,Alex Baena,Spain,MF,97,40,36,21,56,41,5,42,34,167,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
371739,285023_43934,Alexander Schlager,Austria,GK,41,0,0,41,30,11,0,0,2,167,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
483526,285023_43960,Tijjani Reijnders,Netherlands,MF,165,51,68,46,118,47,3,26,35,166,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
433147,285023_43971,Michel Aebischer,Switzerland,MF,98,24,51,23,59,39,2,25,26,166,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:8
441259,285023_43899,Liam Millar,Canada,MF,75,36,35,4,19,56,4,33,26,166,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
358106,285023_43935,Thibaut Courtois,Belgium,GK,15,0,0,15,13,2,0,0,2,165,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
486147,285023_20014,Noah Sadiki,Congo DR,MF,101,5,61,35,72,29,0,13,24,165,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
433072,285023_43972,Zeki Celik,Türkiye,DF,74,24,19,31,13,61,3,7,29,164,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
520037,285023_43860,Derrick Luckassen,Ghana,DF,1,0,0,1,1,0,1,1,10,163,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
419189,285023_43888,Yan Valery,Tunisia,DF,80,38,33,9,5,75,4,28,35,163,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
433361,285023_43888,Anis Slimane,Tunisia,MF,180,57,85,38,149,31,0,30,42,162,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
201200,285023_43963,Cristiano Ronaldo,Portugal,FW,128,69,50,9,100,28,6,47,48,162,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
419459,285023_43834,Mahmoud Abunada,Qatar,GK,7,0,0,7,4,3,0,0,3,162,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
411644,285023_43817,Saman Ghoddos,IR Iran,MF,41,7,15,19,30,11,1,20,38,162,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
355642,285023_43850,Ryan Mendes,Cabo Verde,FW,112,38,62,12,41,71,0,30,45,162,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
398588,285023_43961,Alexander Sorloth,Norway,FW,79,37,41,1,25,54,3,48,57,161,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
401334,285023_43967,John Mcginn,Scotland,MF,52,11,39,2,25,27,2,35,41,161,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
464865,285023_43879,El Hadji Malick Diouf,Senegal,DF,39,17,15,7,10,29,1,15,16,160,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
494989,285023_1895293,Livano Comenencia,Curaçao,MF,69,6,42,21,50,19,1,11,44,160,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
390650,285023_1895293,Eloy Room,Curaçao,GK,9,0,0,9,3,6,0,0,3,160,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
441350,285023_43843,Hicham Boudaoui,Algeria,MF,60,15,23,22,28,32,1,4,26,160,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
448497,285023_43817,Mohammad Mohebbi,IR Iran,MF,95,41,41,13,36,59,3,43,61,159,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
430671,285023_43879,Ismail Jakobs,Senegal,DF,49,24,16,9,17,32,3,23,21,159,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
448131,285023_43971,Ruben Vargas,Switzerland,FW,54,42,10,2,23,31,5,50,30,159,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
484022,285023_44037,Tarik Muharemovic,Bosnia and Herzegovina,DF,8,0,1,7,5,3,0,2,22,159,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
504990,285023_44037,Kerim Alajbegovic,Bosnia and Herzegovina,FW,85,23,48,14,21,64,2,36,54,159,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
403596,285023_43911,Jorge Sanchez,Mexico,DF,68,22,23,23,16,52,1,14,17,159,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
486260,285023_43854,Christopher Operi,Côte d'Ivoire,DF,15,10,2,3,10,5,0,10,29,157,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
433679,285023_43843,Ramiz Zerrouki,Algeria,MF,36,1,6,29,32,4,1,1,32,156,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
483161,285023_43855,Mostafa Zico,Egypt,MF,100,54,37,9,55,45,5,45,38,155,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
402934,285023_43922,Marcos Senesi,Argentina,DF,12,0,1,11,2,10,1,1,7,155,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
523097,285023_43995,Alexandr Sojka,Czechia,MF,66,10,36,20,26,40,0,24,44,155,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
431781,285023_43908,Jean Kevin Duverne,Haiti,DF,53,5,19,29,10,43,0,6,21,154,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
411176,285023_43914,Jose Luis Rodriguez,Panama,MF,76,31,39,6,34,42,9,43,45,154,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
477470,285023_43961,Oscar Bobb,Norway,MF,75,15,54,6,27,48,3,41,35,153,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
405528,285023_43819,Yukinari Sugawara,Japan,DF,40,13,20,7,12,28,4,18,32,153,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
507253,285023_43860,Kwasi Sibo,Ghana,MF,36,2,9,25,35,1,0,6,19,153,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
466687,285023_43899,Ali Ahmed,Canada,FW,94,42,39,13,31,63,4,40,33,153,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
433362,285023_43888,Ali Abdi,Tunisia,DF,102,46,48,8,21,81,5,17,35,153,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
463234,285023_43883,Thapelo Maseko,South Africa,FW,84,43,37,4,42,42,3,40,49,152,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
483966,285023_44037,Benjamin Tahirovic,Bosnia and Herzegovina,MF,59,3,39,17,47,12,2,8,39,152,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
355775,285023_43976,Jackson Irvine,Australia,MF,45,10,19,16,28,17,2,16,38,152,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
406280,285023_43921,Sergino Dest,USA,DF,103,52,37,14,43,60,2,37,34,152,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
466585,285023_43899,Moise Bombito,Canada,DF,20,1,0,19,9,11,1,1,9,151,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
506471,285023_1895293,Deveron Fonville,Curaçao,DF,17,5,8,4,3,14,0,9,53,151,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
489732,285023_43942,Noni Madueke,England,FW,113,51,47,15,26,87,9,36,33,150,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
401470,285023_43942,Marcus Rashford,England,FW,64,38,18,8,18,46,9,40,35,150,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
502945,285023_43970,Alexander Bernhardsson,Sweden,DF,40,15,15,10,10,30,0,28,36,150,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
441316,285023_20014,Yoane Wissa,Congo DR,FW,90,37,44,9,70,20,1,40,62,150,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
484270,285023_43818,Zaid Ismael,Iraq,MF,73,2,28,43,60,13,0,7,32,150,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
463288,285023_43934,Phillip Mwene,Austria,DF,33,10,13,10,5,28,8,21,16,149,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
495046,285023_43928,Mauricio,Paraguay,MF,62,13,29,20,35,27,1,17,42,149,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
486875,285023_43928,Gustavo Velazquez,Paraguay,DF,19,2,3,14,5,14,0,2,6,148,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
441236,285023_43927,Hernan Galindez,Ecuador,GK,23,0,0,23,15,8,0,0,2,148,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:9
430750,285023_43969,Dani Olmo,Spain,FW,56,18,27,11,45,11,1,19,27,148,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10
401889,285023_43879,Ismaila Sarr,Senegal,FW,92,49,38,5,68,24,4,51,68,148,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10
477802,285023_43854,Ousmane Diomande,Côte d'Ivoire,DF,9,0,0,9,2,7,0,0,1,148,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10
431212,285023_43820,Ali Olwan,Jordan,FW,63,22,36,5,30,33,12,40,47,147,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10
489685,285023_43970,Jacob Widell Zetterstrom,Sweden,GK,0,0,0,0,0,0,0,0,1,147,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10
494557,285023_43976,Patrick Beach,Australia,GK,11,0,0,11,7,4,0,0,1,147,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10
482775,285023_43978,Tyler Bindon,New Zealand,DF,22,11,7,4,6,16,1,6,26,147,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10
441167,285023_43995,Tomas Holes,Czechia,DF,12,2,0,10,3,9,0,2,15,146,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:10
