player_id,team_id,player_name,team,position,assists,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,source_tab,story_id,classification
370986,285023_43899,Jonathan Osorio,Canada,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
494279,285023_43879,Antoine Mendy,Senegal,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
363863,285023_43855,Trezeguet,Egypt,FW,0,1,1,100,1,0,1,0.14,7.23x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
486259,285023_43854,Mohamed Kone,Côte d'Ivoire,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
482780,285023_43850,Kelvin Pires,Cabo Verde,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
407343,285023_43854,Ghislain Konan,Côte d'Ivoire,DF,0,0,2,0,1,1,0,0.18,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
430690,285023_43879,Moussa Niakhate,Senegal,DF,0,0,1,0,1,0,1,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
506279,285023_43860,Caleb Yirenkyi,Ghana,MF,0,1,2,50,2,0,0,0.75,1.33x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
397775,285023_43908,Carlens Arcus,Haiti,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
461788,285023_43855,Marawan Attia,Egypt,MF,0,0,1,0,1,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
353235,285023_43860,Jordan Ayew,Ghana,FW,0,0,0,0,0,0,0,0.0,0x,2,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
477778,285023_43854,Simon Adingra,Côte d'Ivoire,FW,0,0,0,0,0,0,0,0.0,0x,1,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
466585,285023_43899,Moise Bombito,Canada,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
433365,285023_43888,Aymen Dahmen,Tunisia,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
395755,285023_43872,Munir El Kajoui,Morocco,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
466687,285023_43899,Ali Ahmed,Canada,FW,0,1,3,0,1,2,0,0.29,0x,2,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
494246,285023_43883,Sipho Chaine,South Africa,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
448390,285023_43899,Mathieu Choiniere,Canada,MF,0,0,0,0,0,0,0,0.0,0x,1,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
466835,285023_43908,Alexandre Pierre,Haiti,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
494375,285023_43888,Firas Chaouat,Tunisia,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
485760,285023_43872,Ayyoub Bouaddi,Morocco,MF,0,0,1,0,0,1,0,0.01,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
494350,285023_43860,Christopher Bonsu Baah,Ghana,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
463221,285023_43883,Nkosinathi Sibisi,South Africa,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
371958,285023_43899,Derek Cornelius,Canada,DF,0,0,4,0,4,0,3,0.4,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:12
448402,285023_43899,Joel Waterman,Canada,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
477855,285023_43850,Joao Paulo,Cabo Verde,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
394993,285023_43908,Duckens Nazon,Haiti,FW,0,1,1,0,0,1,0,0.12,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
483182,285023_43855,Hossam Abdelmaguid,Egypt,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
441342,285023_43860,Abdul Fatawu,Ghana,FW,0,0,1,0,0,1,0,0.03,0x,2,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
510757,285023_43908,Josue Casimir,Haiti,FW,0,0,1,0,0,1,0,0.01,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
441255,285023_43899,Dayne St Clair,Canada,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
356956,285023_43872,Yassine Bounou,Morocco,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
507253,285023_43860,Kwasi Sibo,Ghana,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
486161,285023_43883,Relebohile Mofokeng,South Africa,FW,0,1,3,0,0,3,0,0.12,0x,1,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
463234,285023_43883,Thapelo Maseko,South Africa,FW,0,1,8,13,4,4,0,0.47,2.13x,1,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
483183,285023_43855,Mahmoud Saber,Egypt,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
486929,285023_43899,Tani Oluwaseyi,Canada,FW,0,1,3,0,3,0,1,0.38,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
431696,285023_43899,Richie Laryea,Canada,DF,0,1,2,0,1,1,0,0.34,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
344661,285023_43855,Ramy Rabia,Egypt,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
395860,285023_43855,Mahdy Soliman,Egypt,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
433806,285023_43879,Edouard Mendy,Senegal,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
481242,285023_43883,Iqraam Rayners,South Africa,FW,0,0,1,0,1,0,1,0.11,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
494374,285023_43888,Hazem Mastouri,Tunisia,FW,0,2,3,33,1,2,1,0.21,4.8x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
371553,285023_43872,Ahmed Reda Tagnaouti,Morocco,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
506481,285023_43908,Keeto Thermoncy,Haiti,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
494742,285023_43872,Youssef Belammari,Morocco,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
464103,285023_43854,Ange Yoan Bonny,Côte d'Ivoire,FW,0,1,1,0,0,1,0,0.05,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
512079,285023_43855,Mohamed Alaa,Egypt,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
433361,285023_43888,Anis Slimane,Tunisia,MF,0,1,1,0,1,0,1,0.11,0x,2,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
486260,285023_43854,Christopher Operi,Côte d'Ivoire,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
339820,285023_43879,Kalidou Koulibaly,Senegal,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
495488,285023_43855,Hamza Abdelkarim,Egypt,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
395986,285023_43883,Ronwen Williams,South Africa,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
506124,285023_43855,Tarek Alaa,Egypt,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
448531,285023_43860,Antoine Semenyo,Ghana,MF,0,0,2,0,2,0,1,0.1,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
403090,285023_43854,Alban Lafont,Côte d'Ivoire,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
485676,285023_43908,Lenny Joseph,Haiti,FW,0,0,2,0,2,0,0,0.33,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
295922,285023_43908,Johny Placide,Haiti,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
463236,285023_43883,Jayden Adams,South Africa,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
482782,285023_43850,Dailon Livramento,Cabo Verde,FW,0,0,1,0,0,1,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
411658,285023_43888,Ellyes Skhiri,Tunisia,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
372266,285023_43872,Sofyan Amrabat,Morocco,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
408948,285023_43855,Mohamed Elshenawy,Egypt,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
477802,285023_43854,Ousmane Diomande,Côte d'Ivoire,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
464865,285023_43879,El Hadji Malick Diouf,Senegal,DF,0,0,0,0,0,0,0,0.0,0x,4,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
485756,285023_43872,Zakaria El Ouahdi,Morocco,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
463817,285023_43899,Owen Goodman,Canada,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
466862,285023_43908,Garven Metusala,Haiti,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
441307,285023_43872,Azzedine Ounahi,Morocco,MF,0,0,1,0,0,1,0,0.0,0x,1,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
511022,285023_43860,Kojo Peprah Oppong,Ghana,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
477856,285023_43850,Jovane Cabral,Cabo Verde,MF,0,0,1,0,0,1,0,0.02,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
484698,285023_43879,Assane Diao,Senegal,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
514401,285023_43860,Prince Adu,Ghana,FW,0,0,1,0,1,0,0,0.25,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
403616,285023_43883,Teboho Mokoena,South Africa,MF,0,1,2,50,1,1,0,0.79,1.26x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:13
520247,285023_43888,Rayan Elloumi,Tunisia,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
407022,285023_43855,Karim Hafez,Egypt,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
485740,285023_43872,Neil El Aynaoui,Morocco,MF,0,1,5,0,3,2,2,0.49,0x,1,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
441257,285023_43899,Jonathan David,Canada,FW,0,7,13,23,10,3,0,2.39,1.26x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
486168,285023_43879,Cherif Ndiaye,Senegal,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
433362,285023_43888,Ali Abdi,Tunisia,DF,0,0,1,0,0,1,0,0.05,0x,1,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
411653,285023_43888,Dylan Bronn,Tunisia,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
466838,285023_43908,Danley Jean Jacques,Haiti,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
441341,285023_43860,Elisha Owusu,Ghana,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
485064,285023_43899,Niko Sigur,Canada,DF,0,0,1,0,0,1,0,0.04,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
369267,285023_43855,Yasser Ibrahim,Egypt,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
448523,285023_43860,Kamaldeen Sulemana,Ghana,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
372294,285023_43888,Sabri Ben Hessen,Tunisia,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
441362,285023_43888,Mortadha Ben Ouanes,Tunisia,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
331732,285023_43899,Maxime Crepeau,Canada,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
423933,285023_43899,Jayden Nelson,Canada,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
505112,285023_43872,Gessime Yassine,Morocco,MF,0,1,1,100,1,0,0,0.42,2.35x,1,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
523354,285023_43879,Bara Sapoko Ndiaye,Senegal,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
431693,285023_43908,Frantzdy Pierrot,Haiti,FW,0,1,3,0,3,0,1,0.25,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
416902,285023_43855,Mohamed Abdelmoneim,Egypt,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
416906,285023_43855,Mostafa Shoubir,Egypt,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
477777,285023_43854,Oumar Diakite,Côte d'Ivoire,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
430834,285023_43854,Parfait Guiagon,Côte d'Ivoire,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
395059,285023_43883,Ricardo Goss,South Africa,GK,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
494313,285023_43850,Yannick Semedo,Cabo Verde,MF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
336459,285023_43888,Rani Khedira,Tunisia,MF,0,0,1,0,0,1,0,0.06,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
441336,285023_43860,Abdul Mumin,Ghana,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
448363,285023_43908,Hannes Delcroix,Haiti,DF,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
424106,285023_43855,Haissem Hassan,Egypt,FW,0,0,0,0,0,0,0,0.0,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
480322,285023_43899,Luc De Fougerolles,Canada,DF,0,1,1,0,1,0,0,0.05,0x,0,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
485664,285023_43908,Ruben Providence,Haiti,FW,0,1,4,0,4,0,0,0.19,0x,1,attack,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14,urn:gd:story:classification:gcp_attack:competitionId:285023:assists:rank_asc:page:14
