player_id,team_id,player_name,team,position,assists_x,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,goals,assists_y,total_competition_minutes_played,fdcp_top_scorer_rank
439691,285023_43942,Trevoh Chalobah,England,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
439956,285023_43930,Facundo Pellistri,Uruguay,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
440748,285023_43978,Francis De Vries,New Zealand,DF,0,0,0,0,0,0,0,0.0,0x,2,0,1,0,0,0,0,0,0,0,0,8,25,2,50,0,0,0,0,,,,7.0,2.0,2.0,3.0,2.0,5.0,0.0,3.0,2.0,18.0,3.83,32.0,14.0,1935.77,0.0,0.0,15.0,543.0
441065,285023_43934,Patrick Pentz,Austria,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
441067,285023_43934,Stefan Posch,Austria,DF,0,0,2,0,2,0,0,0.34,0x,0,0,5,44,12,4,1,1,0,0,0,72,78,1,0,5,40,0,0,,,,60.0,20.0,27.0,13.0,12.0,48.0,3.0,8.0,51.0,148.0,6.55,254.0,92.0,19806.8,0.0,0.0,180.0,998.0
441068,285023_43934,Dejan Ljubicic,Austria,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
441088,285023_43934,Nicolas Seiwald,Austria,MF,0,0,0,0,0,0,0,0.0,0x,0,0,12,39,8,1,1,0,0,0,0,111,93,2,50,1,100,1,100,,,,104.0,11.0,30.0,63.0,72.0,32.0,1.0,4.0,42.0,239.0,6.41,279.0,79.0,22513.36,0.0,0.0,211.0,1139.0
441132,285023_43970,Carl Starfelt,Sweden,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,12,92,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,2.22,8.0,3.0,1116.66,0.0,0.0,10.0,517.0
441135,285023_43970,Jesper Karlstrom,Sweden,MF,0,0,1,0,1,0,0,0.05,0x,0,0,7,38,7,3,0,0,0,0,0,37,84,0,0,2,50,0,0,,,,63.0,2.0,22.0,39.0,41.0,22.0,0.0,4.0,20.0,79.0,4.58,199.0,48.0,16846.98,0.0,0.0,147.0,930.0
441137,285023_43970,Anthony Elanga,Sweden,FW,0,3,3,67,2,1,0,0.53,3.77x,1,0,8,18,1,0,6,0,0,0,1,39,77,8,0,5,20,0,0,,,,69.0,34.0,31.0,4.0,33.0,36.0,6.0,23.0,40.0,108.0,5.98,123.0,83.0,14770.51,2.0,0.0,149.0,21.0
441146,285023_43963,Goncalo Inacio,Portugal,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
441148,285023_43963,Matheus Nunes,Portugal,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
441149,285023_43963,Vitinha,Portugal,MF,0,0,1,0,0,1,0,0.01,0x,0,0,7,32,6,3,0,0,0,0,0,226,95,0,0,4,75,6,100,,,,106.0,4.0,38.0,64.0,80.0,26.0,0.0,3.0,50.0,464.0,6.91,242.0,80.0,20386.06,0.0,0.0,176.0,991.0
441162,285023_43995,Jindrich Stanek,Czechia,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
441166,285023_43995,Jaroslav Zeleny,Czechia,DF,0,0,1,0,1,0,1,0.02,0x,0,0,6,36,3,0,2,0,0,0,0,47,74,2,50,1,0,0,0,,,,21.0,8.0,11.0,2.0,6.0,15.0,2.0,15.0,11.0,105.0,4.33,162.0,69.0,15481.55,0.0,0.0,142.0,917.0
441167,285023_43995,Tomas Holes,Czechia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,8,37,7,2,2,0,0,0,0,66,83,0,0,1,0,3,100,,,,12.0,2.0,0.0,10.0,3.0,9.0,0.0,2.0,15.0,146.0,4.11,203.0,58.0,17483.14,0.0,0.0,169.0,975.0
441170,285023_43995,Ladislav Krejci,Czechia,DF,0,1,5,20,5,0,5,0.54,1.85x,0,0,2,30,10,6,2,1,0,0,0,160,84,2,50,2,50,1,100,,,,44.0,4.0,3.0,37.0,18.0,26.0,1.0,9.0,43.0,333.0,6.46,373.0,81.0,32407.75,1.0,0.0,301.0,122.0
441171,285023_43995,Jan Kuchta,Czechia,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
441179,285023_43972,Merih Demiral,Türkiye,DF,0,2,6,0,3,3,2,0.24,0x,0,0,3,9,3,2,1,0,0,0,3,124,96,1,0,5,40,2,100,,,,36.0,17.0,4.0,15.0,19.0,17.0,2.0,10.0,26.0,273.0,4.05,153.0,57.0,21211.19,0.0,0.0,208.0,1124.0
441180,285023_43972,Altay Bayindir,Türkiye,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
441181,285023_43972,Ugurcan Cakir,Türkiye,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,98,79,0,0,0,0,1,100,8.0,55.0,46.0,26.0,0.0,1.0,25.0,13.0,13.0,0.0,0.0,2.0,185.0,3.03,55.0,10.0,15872.23,0.0,0.0,313.0,1264.0
441188,285023_43972,Kerem Akturkoglu,Türkiye,FW,0,1,3,0,2,1,0,0.59,0x,0,0,10,38,2,0,2,0,0,0,0,15,60,2,50,0,0,0,0,,,,71.0,57.0,12.0,2.0,66.0,5.0,2.0,18.0,20.0,45.0,4.21,147.0,73.0,15234.03,0.0,0.0,143.0,923.0
441234,285023_43928,Julio Enciso,Paraguay,FW,2,0,5,0,3,2,0,0.41,0x,1,0,13,130,11,1,9,0,0,0,0,60,78,5,40,2,0,2,50,,,,80.0,30.0,39.0,11.0,35.0,45.0,4.0,35.0,66.0,163.0,6.37,393.0,166.0,32464.8,0.0,2.0,305.0,137.0
441236,285023_43927,Hernan Galindez,Ecuador,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,81,73,0,0,4,75,0,0,11.0,51.0,47.0,23.0,0.0,0.0,23.0,15.0,8.0,0.0,0.0,2.0,148.0,2.63,19.0,2.0,13313.21,0.0,0.0,303.0,1229.0
441239,285023_43914,Jorge Gutierrez,Panama,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
441240,285023_43914,Andres Andrade,Panama,DF,0,0,0,0,0,0,0,0.0,0x,0,0,4,20,10,3,0,0,0,0,0,142,84,7,0,5,40,5,80,,,,80.0,3.0,23.0,54.0,16.0,64.0,0.0,1.0,64.0,304.0,5.94,214.0,76.0,20262.76,0.0,0.0,204.0,1086.0
441241,285023_43914,Orlando Mosquera,Panama,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,61,77,0,0,0,0,1,100,3.0,22.0,18.0,18.0,0.0,0.0,18.0,12.0,6.0,0.0,0.0,2.0,110.0,2.93,21.0,6.0,10029.15,0.0,0.0,204.0,1086.0
441242,285023_43914,Cesar Blackman,Panama,DF,0,1,2,0,2,0,0,0.08,0x,0,0,7,41,12,2,2,1,0,0,1,79,87,0,0,2,100,0,0,,,,68.0,10.0,47.0,11.0,7.0,61.0,1.0,23.0,51.0,172.0,5.87,180.0,64.0,18333.59,0.0,0.0,187.0,1011.0
441243,285023_43914,Cesar Yanis,Panama,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
441251,285023_43921,Antonee Robinson,USA,DF,0,0,0,0,0,0,0,0.0,0x,2,0,6,29,7,1,0,1,0,0,0,117,83,9,22,8,75,0,0,,,,73.0,23.0,22.0,28.0,9.0,64.0,4.0,27.0,39.0,247.0,4.41,273.0,94.0,21119.78,0.0,0.0,190.0,1017.0
441252,285023_43899,Alistair Johnston,Canada,DF,0,2,4,0,3,1,1,0.17,0x,2,0,5,28,7,4,4,1,0,0,0,152,76,20,30,12,50,2,100,,,,118.0,36.0,35.0,47.0,28.0,90.0,7.0,34.0,43.0,323.0,6.36,419.0,152.0,32449.41,0.0,0.0,306.0,1239.0
441255,285023_43899,Dayne St Clair,Canada,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
441257,285023_43899,Jonathan David,Canada,FW,0,7,13,23,10,3,0,2.39,1.26x,0,0,28,96,10,0,4,0,0,0,0,56,75,6,0,3,67,1,100,,,,113.0,41.0,51.0,21.0,72.0,41.0,9.0,54.0,59.0,183.0,6.46,359.0,118.0,28888.94,3.0,0.0,270.0,12.0
441258,285023_43899,Ismael Kone,Canada,MF,0,0,2,0,1,1,0,0.04,0x,0,0,8,25,5,1,3,0,0,0,0,108,86,2,0,0,0,0,0,,,,52.0,3.0,24.0,25.0,36.0,16.0,0.0,14.0,38.0,238.0,4.19,198.0,44.0,16975.03,0.0,0.0,160.0,957.0
441259,285023_43899,Liam Millar,Canada,MF,0,0,1,0,1,0,1,0.04,0x,0,0,3,20,9,2,1,1,0,0,0,41,71,8,25,7,57,0,0,,,,51.0,28.0,20.0,3.0,15.0,36.0,2.0,23.0,16.0,103.0,4.44,137.0,60.0,11438.85,0.0,0.0,103.0,840.0
441260,285023_43911,Carlos Acevedo,Mexico,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
441261,285023_43911,Israel Reyes,Mexico,DF,0,0,2,0,2,0,1,0.06,0x,0,0,3,11,2,1,0,0,0,0,0,98,92,2,50,2,0,5,80,,,,51.0,7.0,12.0,32.0,9.0,42.0,1.0,2.0,27.0,200.0,6.44,245.0,57.0,22684.22,0.0,0.0,217.0,1150.0
441307,285023_43872,Azzedine Ounahi,Morocco,MF,0,0,1,0,0,1,0,0.0,0x,1,0,6,88,5,0,1,0,0,0,0,117,91,1,0,5,40,2,100,,,,139.0,34.0,57.0,48.0,78.0,61.0,1.0,34.0,49.0,247.0,6.7,282.0,123.0,22515.32,0.0,0.0,191.0,1019.0
441313,285023_20014,Lionel Mpasi,Congo DR,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,64,58,0,0,5,0,0,0,9.0,47.0,39.0,8.0,0.0,0.0,8.0,4.0,4.0,0.0,0.0,3.0,108.0,2.74,21.0,2.0,9238.23,0.0,0.0,201.0,1046.0
441316,285023_20014,Yoane Wissa,Congo DR,FW,0,1,3,33,2,1,1,0.24,4.12x,0,0,7,79,5,4,4,0,0,0,0,32,88,0,0,4,50,0,0,,,,38.0,17.0,16.0,5.0,28.0,10.0,0.0,17.0,33.0,86.0,6.13,188.0,79.0,20626.38,1.0,0.0,201.0,105.0
441317,285023_20014,Theo Bongonda,Congo DR,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
441333,285023_43860,Gideon Mensah,Ghana,DF,0,0,0,0,0,0,0,0.0,0x,0,0,5,38,12,2,1,0,0,0,0,72,88,2,0,1,0,0,0,,,,28.0,9.0,7.0,12.0,3.0,25.0,2.0,4.0,11.0,158.0,5.82,190.0,78.0,20336.83,0.0,0.0,209.0,1131.0
441336,285023_43860,Abdul Mumin,Ghana,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
441341,285023_43860,Elisha Owusu,Ghana,MF,0,0,0,0,0,0,0,0.0,0x,0,0,3,18,6,0,0,0,0,0,0,23,87,3,33,1,0,0,0,,,,15.0,1.0,3.0,11.0,10.0,5.0,2.0,3.0,18.0,58.0,3.36,130.0,32.0,9275.57,0.0,0.0,82.0,772.0
441342,285023_43860,Abdul Fatawu,Ghana,FW,0,0,1,0,0,1,0,0.03,0x,2,0,5,25,3,0,4,0,0,0,0,11,82,3,33,4,75,1,100,,,,14.0,6.0,8.0,0.0,1.0,13.0,0.0,10.0,14.0,40.0,6.41,105.0,40.0,7953.9,0.0,0.0,74.0,757.0
441350,285023_43843,Hicham Boudaoui,Algeria,MF,0,0,0,0,0,0,0,0.0,0x,0,0,4,45,5,2,0,0,0,0,0,74,97,0,0,3,100,1,100,,,,60.0,15.0,23.0,22.0,28.0,32.0,1.0,4.0,26.0,160.0,7.24,200.0,64.0,14230.46,0.0,0.0,117.0,877.0
441362,285023_43888,Mortadha Ben Ouanes,Tunisia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,3,10,3,0,1,0,0,0,0,4,75,0,0,1,0,0,0,,,,17.0,6.0,8.0,3.0,13.0,4.0,0.0,0.0,3.0,8.0,2.42,38.0,18.0,3378.97,0.0,0.0,27.0,607.0
441402,285023_43914,Cesar Samudio,Panama,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
441422,285023_43922,Nico Paz,Argentina,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,18,1,1,0,0,0,0,0,4,100,0,0,1,100,0,0,,,,4.0,0.0,3.0,1.0,0.0,4.0,0.0,1.0,2.0,10.0,3.71,29.0,5.0,2114.0,0.0,0.0,16.0,548.0
441622,285023_43926,Jhon Lucumi,Colombia,DF,0,0,1,0,1,0,1,0.07,0x,0,0,4,10,4,3,0,1,0,0,0,125,94,0,0,3,0,6,100,,,,7.0,0.0,0.0,7.0,2.0,5.0,0.0,2.0,15.0,261.0,4.9,129.0,41.0,16910.5,0.0,0.0,206.0,1105.0
441623,285023_43930,Manuel Ugarte,Uruguay,MF,0,1,3,0,0,3,0,0.09,0x,0,0,2,23,7,1,0,0,0,0,0,120,89,0,0,2,100,0,0,,,,84.0,1.0,17.0,66.0,64.0,20.0,0.0,3.0,53.0,263.0,6.44,179.0,52.0,16440.25,0.0,0.0,153.0,944.0
442428,285023_43967,Aaron Hickey,Scotland,DF,0,0,0,0,0,0,0,0.0,0x,0,0,1,16,5,2,4,1,0,0,0,42,90,1,0,1,100,0,0,,,,26.0,2.0,9.0,15.0,1.0,25.0,0.0,2.0,5.0,83.0,2.11,103.0,30.0,8361.39,0.0,0.0,79.0,768.0
442429,285023_43967,Liam Kelly,Scotland,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
442430,285023_43967,John Souttar,Scotland,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
442431,285023_43967,Scott Mckenna,Scotland,DF,0,0,0,0,0,0,0,0.0,0x,0,0,3,3,3,0,0,0,0,0,0,52,94,0,0,1,0,1,100,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,105.0,1.87,63.0,17.0,9598.73,0.0,0.0,102.0,836.0
442433,285023_43967,Ross Stewart,Scotland,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.1,22.0,7.0,1157.14,0.0,0.0,7.0,507.0
442434,285023_43967,Lewis Ferguson,Scotland,MF,0,1,2,0,0,2,0,0.09,0x,8,0,15,87,28,5,10,0,0,0,0,201,92,9,11,3,33,1,100,,,,210.0,1.0,73.0,136.0,146.0,64.0,0.0,1.0,44.0,427.0,7.16,451.0,119.0,36575.01,0.0,0.0,306.0,1240.0
447853,285023_43969,David Raya,Spain,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
447855,285023_43969,Nico Williams,Spain,FW,0,0,0,0,0,0,0,0.0,0x,1,0,2,15,0,0,0,0,0,0,0,13,85,2,0,3,67,0,0,,,,34.0,22.0,9.0,3.0,13.0,21.0,1.0,9.0,8.0,36.0,6.85,57.0,36.0,4662.38,0.0,0.0,45.0,664.0
447860,285023_43969,Alex Baena,Spain,MF,0,0,2,0,1,1,0,0.08,0x,4,0,3,19,1,1,0,0,0,0,0,40,88,8,25,4,75,0,0,,,,59.0,29.0,19.0,11.0,33.0,26.0,5.0,25.0,11.0,101.0,3.5,99.0,42.0,7700.22,0.0,0.0,66.0,737.0
447864,285023_43969,Borja Iglesias,Spain,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
447866,285023_43969,Gavi,Spain,MF,0,0,1,0,1,0,0,0.01,0x,0,0,4,27,8,2,0,0,0,0,0,28,93,2,0,1,100,1,100,,,,85.0,26.0,42.0,17.0,60.0,25.0,1.0,20.0,20.0,68.0,3.7,105.0,35.0,9228.85,0.0,0.0,74.0,758.0
447991,285023_43928,Gaston Olveira,Paraguay,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
448014,285023_43976,Alessandro Circati,Australia,DF,0,0,2,0,1,1,1,0.09,0x,0,0,7,34,20,4,2,1,0,0,0,143,82,1,0,5,80,2,50,,,,30.0,1.0,5.0,24.0,7.0,23.0,0.0,6.0,47.0,290.0,6.11,288.0,108.0,31266.38,0.0,0.0,306.0,1248.0
448015,285023_43976,Cristian Volpato,Australia,FW,0,1,2,0,2,0,0,0.2,0x,5,0,6,27,3,1,1,0,0,0,0,44,77,9,11,6,67,0,0,,,,42.0,12.0,26.0,4.0,20.0,22.0,1.0,33.0,38.0,123.0,4.65,190.0,59.0,11906.79,0.0,0.0,101.0,831.0
448051,285023_43911,Luis Chavez,Mexico,MF,0,0,0,0,0,0,0,0.0,0x,0,0,1,4,3,1,0,0,0,0,0,28,100,1,0,1,100,0,0,,,,16.0,0.0,6.0,10.0,2.0,14.0,0.0,4.0,4.0,61.0,1.82,42.0,16.0,2876.74,0.0,0.0,31.0,620.0
448081,285023_43963,Goncalo Ramos,Portugal,FW,0,0,0,0,0,0,0,0.0,0x,0,0,1,3,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,,,,4.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,3.99,27.0,14.0,1627.41,0.0,0.0,11.0,520.0
448092,285023_43963,Rui Silva,Portugal,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
448103,285023_43971,Fabian Rieder,Switzerland,MF,0,0,1,0,1,0,0,0.15,0x,3,0,6,57,5,0,2,0,0,0,0,35,94,5,0,2,100,1,100,,,,66.0,26.0,36.0,4.0,42.0,24.0,2.0,19.0,32.0,86.0,4.93,208.0,67.0,13158.98,0.0,0.0,106.0,857.0
448104,285023_43971,Cedric Itten,Switzerland,FW,0,0,0,0,0,0,0,0.0,0x,0,0,1,7,1,1,1,0,0,0,0,2,50,1,0,0,0,0,0,,,,10.0,8.0,2.0,0.0,8.0,2.0,1.0,3.0,3.0,7.0,4.95,36.0,18.0,2679.18,0.0,0.0,21.0,580.0
448107,285023_43971,Gregor Kobel,Switzerland,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,1,0,0,0,0,115,81,0,0,1,0,0,0,11.0,38.0,34.0,24.0,0.0,0.0,24.0,17.0,7.0,0.0,0.0,2.0,211.0,3.31,28.0,3.0,16799.27,0.0,0.0,303.0,1234.0
448112,285023_43971,Zeki Amdouni,Switzerland,FW,0,0,1,0,0,1,0,0.0,0x,0,0,1,6,2,0,2,0,0,0,0,4,75,0,0,0,0,0,0,,,,6.0,5.0,1.0,0.0,6.0,0.0,1.0,5.0,4.0,15.0,2.18,26.0,8.0,2065.85,0.0,0.0,18.0,564.0
448114,285023_43971,Dan Ndoye,Switzerland,FW,0,4,10,0,9,1,0,0.48,0x,0,0,12,33,4,1,8,0,0,0,1,39,82,6,0,5,60,0,0,,,,58.0,33.0,25.0,0.0,29.0,29.0,7.0,46.0,44.0,128.0,6.47,192.0,93.0,16958.93,0.0,0.0,162.0,959.0
448120,285023_43971,Ardon Jashari,Switzerland,MF,0,0,1,0,0,1,0,0.02,0x,0,0,0,0,0,0,0,0,0,0,0,8,88,0,0,0,0,0,0,,,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,18.0,2.19,19.0,3.0,1008.65,0.0,0.0,9.0,513.0
448124,285023_43971,Christian Fassnacht,Switzerland,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,8,2,0,0,0,0,0,0,5,100,0,0,0,0,0,0,,,,3.0,0.0,3.0,0.0,2.0,1.0,1.0,5.0,6.0,12.0,2.83,31.0,14.0,1743.81,0.0,0.0,12.0,523.0
448127,285023_43971,Noah Okafor,Switzerland,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
448128,285023_20014,Charles Pickel,Congo DR,MF,0,0,1,0,1,0,0,0.1,0x,0,0,3,25,3,2,1,1,0,0,0,22,86,0,0,0,0,2,50,,,,24.0,6.0,10.0,8.0,9.0,15.0,0.0,4.0,11.0,46.0,7.34,77.0,35.0,5540.28,0.0,0.0,45.0,663.0
448131,285023_43971,Ruben Vargas,Switzerland,FW,1,4,6,33,4,2,0,1.31,1.53x,9,0,10,45,14,4,4,0,0,0,0,56,79,18,22,11,36,0,0,,,,54.0,42.0,10.0,2.0,23.0,31.0,5.0,50.0,30.0,159.0,5.83,202.0,97.0,18827.98,2.0,1.0,193.0,17.0
448136,285023_43971,Eray Coemert,Switzerland,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
448140,285023_43960,Micky Van De Ven,Netherlands,DF,0,0,1,0,1,0,1,0.04,0x,0,0,7,44,8,3,1,1,0,0,0,101,93,3,0,3,67,0,0,,,,14.0,5.0,1.0,8.0,4.0,10.0,3.0,8.0,15.0,207.0,3.82,174.0,66.0,19063.96,0.0,0.0,199.0,1033.0
448149,285023_43960,Teun Koopmeiners,Netherlands,MF,0,0,2,0,2,0,1,0.11,0x,2,0,7,43,8,2,0,0,0,0,0,50,86,3,67,1,0,0,0,,,,43.0,8.0,13.0,22.0,28.0,15.0,0.0,4.0,6.0,105.0,7.48,171.0,45.0,10777.84,0.0,0.0,86.0,780.0
448151,285023_43960,Mark Flekken,Netherlands,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
448152,285023_43960,Cody Gakpo,Netherlands,FW,1,5,9,22,7,2,2,1.17,1.7x,0,0,10,72,4,1,2,0,0,0,3,80,85,8,13,17,71,0,0,,,,79.0,42.0,30.0,7.0,38.0,41.0,4.0,72.0,52.0,208.0,6.02,295.0,135.0,26922.79,2.0,1.0,268.0,19.0
