player_id,team_id,player_name,team,position,avg_speed,speed_runs,sprints,total_distance,source_tab,story_id,classification
433072,285023_43972,Zeki Celik,Türkiye,DF,4.4,224,87,19112.83,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12
485677,285023_43946,Manu Kone,France,MF,4.4,290,63,21495.46,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12
486074,285023_43972,Can Uzun,Türkiye,FW,4.39,92,27,6108.16,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12
464533,285023_43911,Brian Gutierrez,Mexico,MF,4.39,221,75,15793.88,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12
423700,285023_43921,Joe Scally,USA,DF,4.39,164,53,11427.62,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12
486130,285023_43879,Habib Diarra,Senegal,MF,4.38,32,15,9816.65,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12
523215,285023_43908,Dominique Simon,Haiti,MF,4.37,150,36,7878.3,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12
398588,285023_43961,Alexander Sorloth,Norway,FW,4.37,234,83,17867.33,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12
484113,285023_43972,Ferdi Kadioglu,Türkiye,DF,4.36,218,101,19552.43,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:12
510908,285023_43971,Luca Jaquez,Switzerland,DF,4.35,96,39,9611.83,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
464055,285023_43946,Malo Gusto,France,DF,4.35,14,6,2045.88,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
423941,285023_43899,Nathan Saliba,Canada,MF,4.34,247,80,15874.56,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
441166,285023_43995,Jaroslav Zeleny,Czechia,DF,4.33,162,69,15481.55,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
433872,285023_43924,Raphinha,Brazil,FW,4.33,189,108,15809.52,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
339112,285023_43976,Jason Geria,Australia,DF,4.33,78,29,7925.03,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
353251,285023_43834,Ahmed Alaaeldin,Qatar,FW,4.31,70,30,6052.91,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
430597,285023_43924,Gabriel Martinelli,Brazil,FW,4.3,77,29,6778.79,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
494625,285023_43961,Marcus Holmgren Pedersen,Norway,DF,4.3,162,74,15399.61,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
402985,285023_43927,Jordy Caicedo,Ecuador,FW,4.29,28,12,2190.83,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
495347,285023_43972,Deniz Gul,Türkiye,FW,4.28,43,22,5152.77,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
407022,285023_43855,Karim Hafez,Egypt,DF,4.27,13,7,1022.35,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
356412,285023_43971,Silvan Widmer,Switzerland,DF,4.26,166,57,12039.73,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
401712,285023_43967,Kieran Tierney,Scotland,DF,4.26,119,65,12307.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
463234,285023_43883,Thapelo Maseko,South Africa,FW,4.26,205,102,17732.79,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
430465,285023_43855,Ibrahim Adel,Egypt,FW,4.25,18,8,1006.49,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
403293,285023_43819,Koki Ogawa,Japan,FW,4.25,71,26,5527.21,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
486081,285023_43995,Lukas Cerv,Czechia,MF,4.24,204,53,18226.25,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
491244,285023_43961,Torbjorn Heggem,Norway,DF,4.23,205,67,20176.24,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
400514,285023_43819,Ao Tanaka,Japan,MF,4.22,254,58,21326.61,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
430387,285023_43822,Cho Guesung,Korea Republic,FW,4.22,37,22,4408.36,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
519954,285023_44037,Jovo Lukic,Bosnia and Herzegovina,FW,4.22,100,42,8269.19,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
475036,285023_43924,Rayan,Brazil,FW,4.21,176,76,15617.35,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
336088,285023_43960,Nathan Ake,Netherlands,DF,4.21,87,35,11709.99,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
441188,285023_43972,Kerem Akturkoglu,Türkiye,FW,4.21,147,73,15234.03,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
500037,285023_43911,Gilberto Mora,Mexico,MF,4.2,166,54,11604.39,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
386387,285023_43834,Sultan Albrake,Qatar,DF,4.19,215,70,17683.33,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
441258,285023_43899,Ismael Kone,Canada,MF,4.19,198,44,16975.03,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
483505,285023_43961,David Moller Wolfe,Norway,DF,4.18,210,85,18974.33,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
390238,285023_43921,Tyler Adams,USA,MF,4.17,272,91,21765.77,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
498806,285023_43976,Mohamed Toure,Australia,FW,4.15,152,51,13569.82,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
425701,285023_43911,Johan Vasquez,Mexico,DF,4.13,235,64,20791.75,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
394456,285023_43924,Fabinho,Brazil,MF,4.13,101,30,8956.55,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
431781,285023_43908,Jean Kevin Duverne,Haiti,DF,4.12,209,82,19174.4,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
463746,285023_43924,Endrick,Brazil,FW,4.11,37,25,4806.11,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
441167,285023_43995,Tomas Holes,Czechia,DF,4.11,203,58,17483.14,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
406231,285023_43972,Yunus Akgun,Türkiye,FW,4.11,101,52,10803.37,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
464133,285023_43854,Elye Wahi,Côte d'Ivoire,FW,4.1,117,49,9346.15,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
300409,285023_44037,Edin Dzeko,Bosnia and Herzegovina,FW,4.09,135,42,13811.96,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
430667,285023_43948,Nico Schlotterbeck,Germany,DF,4.09,158,40,15443.46,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
433367,285023_43888,Omar Rekik,Tunisia,DF,4.08,199,66,20477.26,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
405527,285023_43819,Ayumu Seko,Japan,DF,4.06,105,26,9712.91,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
441179,285023_43972,Merih Demiral,Türkiye,DF,4.05,153,57,21211.19,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
419062,285023_43921,Chris Richards,USA,DF,4.05,236,47,21169.14,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
390272,285023_43921,Auston Trusty,USA,DF,4.05,145,44,12844.54,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
483516,285023_43961,Kristoffer Ajer,Norway,DF,4.02,200,61,20886.02,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
448081,285023_43963,Goncalo Ramos,Portugal,FW,3.99,27,14,1627.41,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
408042,285023_43946,Theo Hernandez,France,DF,3.97,199,86,20484.77,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
409191,285023_43938,Nikola Vlasic,Croatia,MF,3.96,26,15,2404.54,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
401023,285023_1895293,Joshua Brenet,Curaçao,DF,3.96,191,97,19154.29,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:13
482976,285023_44037,Amar Dedic,Bosnia and Herzegovina,DF,3.95,230,88,19804.21,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
424071,285023_43872,Anass Salah Eddine,Morocco,DF,3.94,106,40,10559.63,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
407343,285023_43854,Ghislain Konan,Côte d'Ivoire,DF,3.93,220,84,20346.57,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
419177,285023_43946,William Saliba,France,DF,3.93,166,67,19791.22,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
492189,285023_43926,Andres Gomez,Colombia,FW,3.9,16,6,1042.07,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
359634,285023_43967,Grant Hanley,Scotland,DF,3.88,173,45,19774.95,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
382312,285023_43976,Cameron Burgess,Australia,DF,3.87,147,33,15035.64,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
430854,285023_43854,Wilfried Singo,Côte d'Ivoire,DF,3.84,173,65,18230.23,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
493983,285023_43818,Aimar Sher,Iraq,MF,3.84,41,6,3139.09,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
431698,285023_1895293,Jurien Gaari,Curaçao,DF,3.83,151,71,17250.25,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
440748,285023_43978,Francis De Vries,New Zealand,DF,3.83,32,14,1935.77,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
482782,285023_43850,Dailon Livramento,Cabo Verde,FW,3.83,83,34,8264.89,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
466624,285023_43921,Folarin Balogun,USA,FW,3.82,159,88,17052.29,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
448140,285023_43960,Micky Van De Ven,Netherlands,DF,3.82,174,66,19063.96,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
356731,285023_43911,Raul Jimenez,Mexico,FW,3.82,145,68,15630.56,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
419652,285023_43961,Erling Haaland,Norway,FW,3.82,160,81,19816.22,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
400511,285023_43819,Kou Itakura,Japan,DF,3.81,116,34,13382.22,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
403083,285023_43872,Issa Diop,Morocco,DF,3.81,187,41,19585.03,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
418561,285023_43963,Francisco Trincao,Portugal,FW,3.81,56,32,4066.95,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
430401,285023_43819,Tsuyoshi Watanabe,Japan,DF,3.8,100,28,9543.84,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
482869,285023_43843,Jaouen Hadjam,Algeria,DF,3.76,20,13,1599.55,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
510991,285023_43834,Ayoub Aloui,Qatar,DF,3.76,170,55,15912.29,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
332847,285023_43922,Leandro Paredes,Argentina,MF,3.75,35,9,2049.79,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
433526,285023_43820,Mohammad Abuhasheesh,Jordan,DF,3.75,25,12,1660.43,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
486268,285023_43854,Emmanuel Agbadou,Côte d'Ivoire,DF,3.73,172,50,19282.66,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
424119,285023_20014,Nathanael Mbuku,Congo DR,MF,3.72,22,8,1843.52,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
441422,285023_43922,Nico Paz,Argentina,FW,3.71,29,5,2114.0,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
463465,285023_43927,Joel Ordonez,Ecuador,DF,3.71,181,66,18905.5,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
493970,285023_43899,Promise David,Canada,FW,3.71,47,19,5292.24,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
447866,285023_43969,Gavi,Spain,MF,3.7,105,35,9228.85,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
367536,285023_43860,Baba Rahman,Ghana,DF,3.67,2,1,168.97,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
390541,285023_43819,Shogo Taniguchi,Japan,DF,3.66,126,37,14980.19,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
470759,285023_43926,Kevin Castano,Colombia,MF,3.65,17,6,974.56,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
396158,285023_43818,Rebin Sulaka,Iraq,DF,3.64,29,13,4448.1,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
463288,285023_43934,Phillip Mwene,Austria,DF,3.62,96,41,7498.36,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
464458,285023_43818,Youssef Amyn,Iraq,MF,3.61,52,18,3954.85,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
433724,285023_43850,Willy Semedo,Cabo Verde,MF,3.58,39,18,4115.54,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
363863,285023_43855,Trezeguet,Egypt,FW,3.57,42,21,2941.36,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
512132,285023_43843,Adil Boulbina,Algeria,FW,3.56,29,9,1738.5,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
480983,285023_43843,Zineddine Belaid,Algeria,DF,3.55,18,8,1471.61,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
422968,285023_43818,Mohanad Ali,Iraq,FW,3.54,36,16,2367.96,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
430518,285023_43835,Nawaf Bu Washl,Saudi Arabia,DF,3.53,23,17,2030.34,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
339510,285023_43921,Tim Ream,USA,DF,3.53,205,50,18447.47,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
494531,285023_43928,Orlando Gill,Paraguay,GK,3.53,29,3,18443.85,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
448160,285023_43938,Luka Sucic,Croatia,MF,3.53,31,17,2774.75,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
494313,285023_43850,Yannick Semedo,Cabo Verde,MF,3.52,36,14,2227.59,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
336022,285023_43942,Jordan Pickford,England,GK,3.52,47,12,11980.85,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
390535,285023_43817,Mehdi Torabi,IR Iran,MF,3.51,65,18,3461.66,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
371739,285023_43934,Alexander Schlager,Austria,GK,3.5,42,11,12282.87,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
447860,285023_43969,Alex Baena,Spain,MF,3.5,99,42,7700.22,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:14
430698,285023_43843,Houssem Aouar,Algeria,MF,3.49,50,16,3820.9,physical,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:15,urn:gd:story:classification:gcp_physical:competitionId:285023:avg_speed:rank_asc:page:15
