player_id,team_id,player_name,team,position,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,source_tab,story_id,classification
485676,285023_43908,Lenny Joseph,Haiti,FW,6,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
389784,285023_43927,Alan Franco,Ecuador,MF,6,0,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
418729,285023_43914,Carlos Harvey,Panama,DF,6,2,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
419062,285023_43921,Chris Richards,USA,DF,6,2,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
358122,285023_43935,Thomas Meunier,Belgium,DF,6,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
441170,285023_43995,Ladislav Krejci,Czechia,DF,6,2,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
313559,285023_43971,Ricardo Rodriguez,Switzerland,DF,6,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
486080,285023_43995,Robin Hranac,Czechia,DF,6,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
393480,285023_43971,Breel Embolo,Switzerland,FW,6,8,0,0,0,2,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
466317,285023_1895293,Juninho Bacuna,Curaçao,MF,6,3,2,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
483497,285023_43961,Fredrik Aursnes,Norway,MF,5,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
483505,285023_43961,David Moller Wolfe,Norway,DF,5,1,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
385531,285023_43934,Xaver Schlager,Austria,MF,5,0,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
481610,285023_43942,Elliot Anderson,England,MF,5,5,0,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
448531,285023_43860,Antoine Semenyo,Ghana,MF,5,1,0,0,0,2,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
397775,285023_43908,Carlens Arcus,Haiti,DF,5,3,1,0,0,2,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
371609,285023_43854,Franck Kessie,Côte d'Ivoire,MF,5,2,1,0,0,1,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
480322,285023_43899,Luc De Fougerolles,Canada,DF,5,6,1,0,0,0,discipline,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1,urn:gd:story:classification:gcp_discipline:competitionId:285023:fouls_against:rank_asc:page:1
