player_id,team_id,player_name,team,position,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,source_tab,story_id,classification
486076,285023_43972,Oguz Aydin,Türkiye,FW,15,10,4,1,6,9,2,15,27,94,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:11,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:11
436628,285023_43818,Ali Alhamadi,Iraq,FW,77,39,36,2,61,16,5,18,27,93,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:11,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:11
448189,285023_43942,Anthony Gordon,England,FW,89,32,40,17,38,51,3,30,41,93,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:11,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:11
390267,285023_43921,Christian Pulisic,USA,FW,69,24,31,14,27,42,4,21,29,93,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:11,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:11
463236,285023_43883,Jayden Adams,South Africa,MF,40,10,19,11,31,9,0,11,20,92,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:11,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:11
416906,285023_43855,Mostafa Shoubir,Egypt,GK,8,0,0,8,4,4,0,0,1,92,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:11,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:11
448497,285023_43817,Mohammad Mohebbi,IR Iran,MF,68,35,25,8,25,43,2,24,32,92,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
433161,285023_20014,Edo Kayembe,Congo DR,MF,55,6,33,16,35,20,1,15,30,92,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
397894,285023_43820,Yazeed Abulaila,Jordan,GK,7,0,0,7,5,2,0,0,0,92,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
358106,285023_43935,Thibaut Courtois,Belgium,GK,7,0,0,7,6,1,0,0,0,91,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
483448,285023_43961,Antonio Nusa,Norway,FW,58,13,40,5,17,41,1,17,29,90,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
430097,285023_43967,Ryan Christie,Scotland,MF,32,0,21,11,16,16,0,15,24,90,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
466624,285023_43921,Folarin Balogun,USA,FW,96,44,50,2,72,24,11,33,39,90,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
499913,285023_43921,Matt Freese,USA,GK,12,0,0,12,8,4,0,0,3,90,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
356412,285023_43971,Silvan Widmer,Switzerland,DF,43,16,17,10,10,33,3,4,14,90,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
405877,285023_43843,Amine Gouiri,Algeria,FW,127,37,80,10,99,28,2,21,28,90,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
386387,285023_43834,Sultan Albrake,Qatar,DF,38,14,10,14,10,28,4,8,11,89,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
500037,285023_43911,Gilberto Mora,Mexico,MF,84,15,48,21,55,29,0,16,20,89,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
394456,285023_43924,Fabinho,Brazil,MF,34,0,12,22,29,5,0,1,10,89,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
479086,285023_44005,Azizjon Ganiev,Uzbekistan,MF,32,6,22,4,12,20,2,15,17,89,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
486306,285023_43976,Nestory Irankunda,Australia,FW,40,24,15,1,24,16,4,29,33,88,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
510908,285023_43971,Luca Jaquez,Switzerland,DF,20,9,9,2,2,18,1,7,28,88,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
403063,285023_20014,Axel Tuanzebe,Congo DR,DF,16,1,2,13,11,5,0,0,14,88,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
310116,285023_43922,Nicolas Otamendi,Argentina,DF,11,0,0,11,6,5,0,0,8,87,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
402898,285023_43930,Nicolas De La Cruz,Uruguay,MF,45,11,16,18,25,20,1,7,22,86,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
419082,285023_43921,Ricardo Pepi,USA,FW,98,63,29,6,79,19,2,36,38,86,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
448103,285023_43971,Fabian Rieder,Switzerland,MF,66,26,36,4,42,24,2,19,32,86,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
441316,285023_20014,Yoane Wissa,Congo DR,FW,38,17,16,5,28,10,0,17,33,86,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
433365,285023_43888,Aymen Dahmen,Tunisia,GK,16,0,0,16,9,7,0,0,1,86,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
483535,285023_43961,Egil Selvik,Norway,GK,0,0,0,0,0,0,0,0,0,85,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
369419,285023_43942,Harry Kane,England,FW,29,5,14,10,25,4,0,18,28,84,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
464484,285023_43888,Ismael Gharbi,Tunisia,MF,60,12,36,12,36,24,0,14,21,84,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
430413,285023_43819,Ayase Ueda,Japan,FW,132,63,66,3,113,19,2,27,40,83,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
494458,285023_20014,Ngalayel Mukau,Congo DR,MF,27,3,14,10,10,17,0,14,20,83,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
396950,285023_43820,Mahmoud Almardi,Jordan,FW,58,18,37,3,37,21,3,14,27,83,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
442428,285023_43967,Aaron Hickey,Scotland,DF,26,2,9,15,1,25,0,2,5,83,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
430751,285023_43969,Mikel Oyarzabal,Spain,FW,66,50,13,3,49,17,5,33,35,83,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
484045,285023_43967,Lawrence Shankland,Scotland,FW,97,46,45,6,80,17,1,29,30,83,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
424047,285023_1895293,Jeremy Antonisse,Curaçao,FW,33,10,18,5,21,12,0,11,14,82,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
369761,285023_43928,Miguel Almiron,Paraguay,MF,41,8,27,6,13,28,0,13,22,82,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
479553,285023_43818,Hussein Ali,Iraq,DF,44,24,18,2,3,41,2,10,8,82,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
448364,285023_43935,Amadou Onana,Belgium,MF,21,1,10,10,15,6,0,5,16,81,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
300409,285023_44037,Edin Dzeko,Bosnia and Herzegovina,FW,45,15,27,3,34,11,3,17,29,81,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
519958,285023_43970,Elliot Stroud,Sweden,DF,22,6,7,9,7,15,0,6,15,81,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
489685,285023_43970,Jacob Widell Zetterstrom,Sweden,GK,0,0,0,0,0,0,0,0,1,81,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
505097,285023_43872,Samir El Mourabet,Morocco,MF,28,8,16,4,19,9,0,11,19,81,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
466585,285023_43899,Moise Bombito,Canada,DF,12,1,0,11,4,8,1,0,4,81,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
406304,285023_43921,Timothy Weah,USA,FW,26,11,12,3,10,16,3,18,24,80,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
441135,285023_43970,Jesper Karlstrom,Sweden,MF,63,2,22,39,41,22,0,4,20,79,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
395205,285023_43963,Bernardo Silva,Portugal,MF,45,24,9,12,24,21,1,8,14,77,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
419005,285023_43927,Jordy Alcivar,Ecuador,MF,17,4,3,10,10,7,0,1,19,77,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
464933,285023_44005,Abbosbek Fayzullaev,Uzbekistan,MF,72,27,38,7,47,25,0,22,26,76,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
355642,285023_43850,Ryan Mendes,Cabo Verde,FW,76,23,45,8,30,46,0,13,28,76,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
482885,285023_43888,Elias Saad,Tunisia,FW,45,12,32,1,25,20,2,19,35,76,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
448821,285023_43879,Mory Diaw,Senegal,GK,4,0,0,4,3,1,0,0,0,75,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
401481,285023_43995,Patrik Schick,Czechia,FW,44,23,21,0,34,10,0,27,32,75,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:12
411226,285023_43971,Djibril Sow,Switzerland,MF,59,13,37,9,38,21,0,4,22,75,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
419441,285023_43834,Homam Ahmed,Qatar,DF,20,13,6,1,5,15,1,7,13,75,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
386348,285023_43834,Assim Madibo,Qatar,MF,18,0,7,11,12,6,0,3,21,75,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
482874,285023_43843,Anis Hadj Moussa,Algeria,FW,45,20,22,3,14,31,1,15,26,75,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
448341,285023_43935,Jeremy Doku,Belgium,FW,52,21,22,9,19,33,1,28,32,75,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
448815,285023_43879,Iliman Ndiaye,Senegal,FW,11,3,7,1,10,1,0,8,8,74,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
336459,285023_43888,Rani Khedira,Tunisia,MF,35,11,17,7,31,4,1,5,19,74,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
448531,285023_43860,Antoine Semenyo,Ghana,MF,40,23,16,1,25,15,2,24,24,74,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
430401,285023_43819,Tsuyoshi Watanabe,Japan,DF,13,6,0,7,5,8,2,3,4,74,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
349342,285023_43976,Aziz Behich,Australia,DF,24,4,15,5,1,23,0,10,11,74,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
406249,285023_43972,Ozan Kabak,Türkiye,DF,16,0,4,12,9,7,0,2,11,73,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
429640,285023_43948,Angelo Stiller,Germany,MF,28,0,13,15,25,3,0,3,10,72,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
448343,285023_43935,Hans Vanaken,Belgium,MF,27,3,14,10,17,10,1,10,10,72,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
398569,285023_1895293,Riechedly Bazoer,Curaçao,DF,18,0,3,15,9,9,0,1,4,71,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
433754,285023_43995,Adam Hlozek,Czechia,FW,44,20,20,4,32,12,4,26,31,70,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
436863,285023_43818,Frans Putros,Iraq,DF,0,0,0,0,0,0,0,0,0,70,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
370171,285023_43879,Abdoulaye Seck,Senegal,DF,0,0,0,0,0,0,0,0,0,70,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
464103,285023_43854,Ange Yoan Bonny,Côte d'Ivoire,FW,51,32,19,0,44,7,6,25,36,69,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
484851,285023_43948,Deniz Undav,Germany,FW,14,10,4,0,9,5,4,21,22,69,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
402895,285023_43930,Matias Vina,Uruguay,DF,21,12,2,7,1,20,1,6,15,69,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
448310,285023_43927,Kevin Rodriguez,Ecuador,FW,33,19,13,1,23,10,2,31,31,69,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
431211,285023_43820,Mousa Altamari,Jordan,FW,60,41,17,2,37,23,5,26,36,69,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
419473,285023_43834,Jassem Gaber,Qatar,DF,61,5,41,15,47,14,0,5,18,69,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
419291,285023_43835,Feras Albrikan,Saudi Arabia,FW,25,11,13,1,17,8,1,26,27,68,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
486130,285023_43879,Habib Diarra,Senegal,MF,8,1,3,4,7,1,0,1,5,68,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
447866,285023_43969,Gavi,Spain,MF,85,26,42,17,60,25,1,20,20,68,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
419652,285023_43961,Erling Haaland,Norway,FW,22,18,4,0,18,4,7,24,27,67,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
353235,285023_43860,Jordan Ayew,Ghana,FW,18,8,10,0,13,5,4,24,26,67,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
486929,285023_43899,Tani Oluwaseyi,Canada,FW,82,64,17,1,66,16,1,27,32,67,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
419055,285023_43921,Brenden Aaronson,USA,FW,42,17,22,3,27,15,4,18,14,67,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
506202,285023_43854,Bazoumana Toure,Côte d'Ivoire,FW,31,16,15,0,8,23,3,13,20,66,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
507253,285023_43860,Kwasi Sibo,Ghana,MF,17,1,3,13,16,1,0,4,10,65,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
511828,285023_43822,Castrop Jens,Korea Republic,DF,19,4,15,0,3,16,3,13,12,65,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
345059,285023_43834,Abdulaziz Hatem,Qatar,MF,31,5,13,13,26,5,2,5,20,65,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
405879,285023_43908,Wilson Isidor,Haiti,FW,55,34,18,3,43,12,1,18,22,64,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
486074,285023_43972,Can Uzun,Türkiye,FW,24,5,6,13,13,11,1,9,20,64,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
523215,285023_43908,Dominique Simon,Haiti,MF,47,2,24,21,34,13,1,2,11,64,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
380005,285023_43938,Mario Pasalic,Croatia,MF,23,1,12,10,18,5,0,2,6,64,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
463287,285023_43934,Marco Friedl,Austria,DF,1,0,0,1,0,1,0,1,0,64,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
514188,285023_43948,Malick Thiaw,Germany,DF,1,0,0,1,0,1,0,2,12,64,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
418535,285023_43963,Joao Felix,Portugal,FW,74,25,31,18,51,23,2,17,31,64,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
463288,285023_43934,Phillip Mwene,Austria,DF,21,5,9,7,3,18,3,9,9,63,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
390670,285023_43899,Cyle Larin,Canada,FW,71,41,19,11,46,25,1,23,30,63,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
448390,285023_43899,Mathieu Choiniere,Canada,MF,19,0,7,12,12,7,0,5,10,63,movement,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13,urn:gd:story:classification:gcp_movement:competitionId:285023:number_of_involvements:rank_asc:page:13
